address,vulnerability,compiler,SWC_ID
0xfF80bD43e3f0E414AFC70Cb8Ac1D3F0e6a303A2f,erc721-reentrancy,0.8.13,SWC-107
0x65d113713157015A413F42669961809a6B33e307,erc721-reentrancy,0.8.9,SWC-107
0x6C0845540C0b7B868C3a1739246fC99aDEDC8036,erc721-reentrancy,0.8.9,SWC-107
0xA8cA4A69467892e7D310ff7A0577fe184715E7C6,erc721-reentrancy,0.8.4,SWC-107
0x36e452d0d65ec505294609548a07ef2706d1fbc5,erc721-reentrancy,0.8.7,SWC-107
0xD9AaF0b1733159a4628eCF718A9A3920691891ad,erc721-reentrancy,0.8.0,SWC-107
0x0771a745d5baf6179e5aB05162BB153D005b79dB,erc721-reentrancy,0.8.9,SWC-107
0xb962496766210468285caa37b674a014f1a31603,erc721-reentrancy,0.8.7,SWC-107
0xC2E09aFBE789C52759F012B8eEc725c08aE7181e,erc721-reentrancy,0.8.7,SWC-107
0x0000fee6275dab194ab538a01dd8b18b02b20000,basic-arithmetic-underflow,0.8.4,SWC-101
0xea2bba720d804f311244baa1911adff15e8a54cb,curve-readonly-reentrancy,0.6.12,SWC-107
0x23ccF7F93b9433cb8F30B41fc8557b07ce6812BC,erc721-reentrancy,0.8.7,SWC-107
0xf1944301a68f226796c4f6A46b98B149dCBBffC1,erc721-reentrancy,0.8.9,SWC-107
0x4db6203cf9ec40c51ee6d519cc5080c11ee48340,erc721-reentrancy,0.8.7,SWC-107
0xA60e691A93799F5BF8dCabC546FF8B8B9E47ce36,erc721-reentrancy,0.8.9,SWC-107
0x015E220901014BAE4f7e168925CD74e725e23692,erc721-reentrancy,0.8.11,SWC-107
0x3A9dBabc0fF8f48F97cD34aBb7cd03b9206DA602,erc721-reentrancy,0.8.7,SWC-107
0x9fdf2f1c2e79270688840204453503267e51d61b,erc721-reentrancy,0.8.2,SWC-107
0x801C568327e3B656183ab79651413544fF43ae50,erc721-reentrancy,0.8.6,SWC-107
0x6350358a3671E54358404d87f3EdD73155Ec8473,erc721-reentrancy,0.8.7,SWC-107
0x02209336333d21038f2a39bdbf801f99acfd1d0a,erc721-reentrancy,0.8.15,SWC-107
0xcd4cfc373fe4201b50eef8e05b2b3eddfb1b0bac,erc721-reentrancy,0.8.7,SWC-107
0x5846D7f7bA9050FbCD61db5d781bd6FBfa78D8ff,erc721-reentrancy,0.8.17,SWC-107
0xe876219777bee2abd949ad123ce3654f2d040895,erc721-reentrancy,0.8.7,SWC-107
0xdb63097cd30860203eb76b69c0df44e747325c95,erc721-reentrancy,0.8.7,SWC-107
0xaa5598872fc369e81a4c87505706f3d1d3d9d458,erc721-reentrancy,0.8.7,SWC-107
0xD34468b62fD66555bCe2cc0D937736216A39e603,erc721-reentrancy,0.8.0,SWC-107
0x9376AE9bd8d8D6a7A87CF6Ba0D5AC561Ac71F92d,erc721-reentrancy,0.8.4,SWC-107
0xa8d6ab1e26d90de9837f2828545a0357967f6251,erc721-reentrancy,0.8.7,SWC-107
0xa4631a191044096834ce65d1ee86b16b171d8080,erc721-reentrancy,0.8.7,SWC-107
0xafb09e1ac27514f6448d3d6ac95b1c0c0a186970,erc721-reentrancy,0.8.7,SWC-107
0xe5f765f5bbe63c372c2178811743eb21501c7fbb,erc721-reentrancy,0.8.0,SWC-107
0x8525bb9730C6c32Eed10238896addE40B1Acf7Db,erc721-reentrancy,0.8.4,SWC-107
0xD45fb2b69F61f9A3bb027cABbD9f52d83b9f8501,erc721-reentrancy,0.8.7,SWC-107
0x62eb144fe92ddc1b10bcade03a0c09f6fbffbffb,erc721-reentrancy,0.8.4,SWC-107
0x3246edB642c134022def697CF1b0aE883F322204,erc721-reentrancy,0.8.4,SWC-107
0x5afdb1f4fafbbe5af3b9f286c93bdcc6f2859ad1,erc721-reentrancy,0.8.7,SWC-107
0x43c534203339Bbf15F62B8dDE91E7D14195e7A60,curve-readonly-reentrancy,0.6.12,SWC-107
0x677Ec9Ebc093a40BdED5764c174dc4D98fc5759e,erc721-reentrancy,0.8.9,SWC-107
0x14bed94b44009ae1788e38624144246cddac80a6,erc721-reentrancy,0.8.7,SWC-107
0x12662b6a2a424a0090b7d09401fb775a9b968898,erc721-reentrancy,0.8.7,SWC-107
0x735553B8c47ACC91b55454231aB9Cf591ba8799f,balancer-readonly-reentrancy-getpooltokens,0.8.11,SWC-107
0xfc599783f1164155c60108a3b303ce2f79cba07d,erc721-reentrancy,0.8.7,SWC-107
0x60B20F65a618E16658BfffbCb8c0202493019fdF,erc721-reentrancy,0.8.11,SWC-107
0x4a08ecbdb88e703a58bbb6322f7dad7852602819,erc721-reentrancy,0.8.4,SWC-107
0x5af691Fee201208933aFe5FEd632F932a1B27830,erc721-reentrancy,0.8.7,SWC-107
0x7ce2f6b97a4d925ed28892716bdd54479f2d3211,erc721-reentrancy,0.8.7,SWC-107
0xB2df5bdE8432C83A8a1919cC610Fa9AEf5e53348,erc721-reentrancy,0.8.9,SWC-107
0x92121ee8875D220630019Ac09cA62af269d6522a,erc721-reentrancy,0.8.10,SWC-107
0x48Da0766131Fd6a099dA1af852dC740E80b60e70,erc721-reentrancy,0.8.4,SWC-107
0x627d30b3c0d9f96be39ba3fdd40ee978aac38929,erc721-reentrancy,0.8.7,SWC-107
0x4a44be08516b2a10a99e92bc31f4e924d0ed2fb5,erc721-reentrancy,0.8.7,SWC-107
0x18d79e7bFEb2e4c5B6416d82957e4e103610989F,erc721-reentrancy,0.8.9,SWC-107
0xccba69fe8e5baf2f893cf617eb5e1c825cabbdfb,erc721-reentrancy,0.8.7,SWC-107
0x745772e60cd74f1849d00b6634d24746a68ab13b,erc721-reentrancy,0.8.7,SWC-107
0x91c2bf0e0c6125036652a26752228c4a20aa83e5,erc721-reentrancy,0.8.7,SWC-107
0x058d198231522fc3529d7057d7809e49fc90898d,erc721-reentrancy,0.8.7,SWC-107
0x69fdc91807e4371ebf18a5c78986886d826d34bf,erc721-reentrancy,0.8.7,SWC-107
0xdd2a551b5e040a163180d96d8556269423a47823,erc721-reentrancy,0.8.7,SWC-107
0x7f463b874eC264dC7BD8C780f5790b4Fc371F11f,erc721-reentrancy,0.8.7,SWC-107
0x4f16044Dce3a19F0643CB159a90348047b04c809,erc721-reentrancy,0.8.12,SWC-107
0x2249b5a319af5dfae7fcc8004a99e59dba285c21,erc721-reentrancy,0.8.7,SWC-107
0x1887C45bF78562AF9e011dA2742b24154541Cf8b,erc721-reentrancy,0.8.0,SWC-107
0x445ede1ce0a4f6d05720cc691893c5bc3ea1bed7,erc721-reentrancy,0.8.7,SWC-107
0x66C6074c5A5144877a12E542BBb8dD37110D7567,curve-readonly-reentrancy,0.8.10,SWC-107
0xf3488abdd8144fbfab6a9c09de8c57a427b63364,erc721-reentrancy,0.8.17,SWC-107
0x212abe53319f985947dfacd15f623c22bf5f56b9,erc721-reentrancy,0.8.17,SWC-107
0xEdafA2563aB47a41C00C17abd46b48be1B9515E9,compound-borrowfresh-reentrancy,0.5.17,SWC-107
0x8ca25bbE5580a0e505430Ce69710c3309603C056,compound-borrowfresh-reentrancy,0.5.17,SWC-107
0x63a948f0731a8400b6a7911f24222e33bc28bee8,erc721-reentrancy,0.8.7,SWC-107
0x7e78D0305b72040F1f10F17D009435B0d7e71FE1,erc721-reentrancy,0.8.9,SWC-107
0x3a97293afc9ec0e643ed9a8cffc2322ee6315661,erc721-reentrancy,0.8.12,SWC-107
0x4575d05f604ec912148c79e79Be09659186d63fA,erc721-reentrancy,0.8.4,SWC-107
0x63d22AD365c386756c455F8572B47f089B8d889B,erc721-reentrancy,0.8.7,SWC-107
0x9bc71f9a15066ee108fddfe354efa1ca33a465fc,erc721-reentrancy,0.8.13,SWC-107
0x8CeB7DD54C99Eb0F85a164E190cf02a14FAD6Df0,erc721-reentrancy,0.8.4,SWC-107
0xf4e9b9c8f4b550a5a659c4065bb9403361297384,erc721-reentrancy,0.8.7,SWC-107
0x33b63042865242739bA410aC32AB68723E6CF4b9,curve-readonly-reentrancy,0.7.6,SWC-107
0x1A43f7cDCD128189AfEe97595cbb971AC38a43d3,erc721-reentrancy,0.8.11,SWC-107
0xea4a244e409af560f8b1256d31831b7b225011d4,erc721-reentrancy,0.8.7,SWC-107
0x384a7f6c2b6d0854a82247daa53dcf8b9c4b6a23,erc721-reentrancy,0.7.2,SWC-107
0x1E0E2e4B5F96651E81afdf12204D6F62F1F5E840,erc721-reentrancy,0.8.4,SWC-107
0xC779641Cf633527E04502b1E0806438a34AFccF9,erc721-reentrancy,0.8.17,SWC-107
0x17712C2692e4eF77Db387Ad0cdA81Bcb78148dbb,erc721-reentrancy,0.8.4,SWC-107
0x3A112D86899578E63b373B6D09322E18Aed924Cb,erc721-reentrancy,0.8.4,SWC-107
0x383e19dbf5e17ae454d3fbd596851b1f3ceb9d83,erc721-reentrancy,0.8.15,SWC-107
0xba26d82fdbe234eaaf8bbec8ad5355b488454635,erc721-reentrancy,0.8.15,SWC-107
0xF54ceFE0B67c3f3C900CA8b2FCe572E0Dac619C7,erc721-reentrancy,0.8.10,SWC-107
0x439c67e07084cf5682916cabd2371dc735abded8,erc721-reentrancy,0.8.7,SWC-107
0x1880a647cfa183033995694e4b2edfc47b5f605f,erc721-reentrancy,0.8.0,SWC-107
0xf526E41B93450216ff7b49eC5583de8e6EE4B394,erc721-reentrancy,0.8.0,SWC-107
0xcf94f9a9add6205718750acff8e4fd1084dcf0f8,erc721-reentrancy,0.8.7,SWC-107
0xf1026716Ef967bdac62321D98EB8Dea9943D3CA2,erc721-reentrancy,0.8.3,SWC-107
0x44a144f115b11aB052563CA17dfd430c914bd989,erc721-reentrancy,0.8.7,SWC-107
0xA4CB6b76bFc7450eE291172c8c7A4E9955267097,erc721-reentrancy,0.8.7,SWC-107
0xc6ec80029cd2aa4b0021ceb11248c07b25d2de34,erc721-reentrancy,0.8.7,SWC-107
0x2e5603ac733a44dbc3849b1397aa77505831f809,erc721-reentrancy,0.8.10,SWC-107
0x2eda000da981657bb7259ea38be8b517df5fe05b,erc721-reentrancy,0.8.4,SWC-107
0xdD467a6C8ae2b39825a452E06b4fA82F73D4253D,erc721-reentrancy,0.7.3,SWC-107
0x3059458E364cC1a63a7Ba00c2B454fB7F50F3108,erc721-reentrancy,0.8.7,SWC-107
0x1D20A51F088492A0f1C57f047A9e30c9aB5C07Ea,erc721-reentrancy,0.8.7,SWC-107
0x93c5749905c46509c852cBD8eB6433F066Bdefe2,erc721-reentrancy,0.8.0,SWC-107
0x67a6233a5f7E7912167eF4e002D7ebf5e8B6EEC7,erc721-reentrancy,0.8.4,SWC-107
0xaca0033371b9c76a518b954d8e2067aacb14f6a9,erc721-reentrancy,0.7.6,SWC-107
0xd65bf22a332e8fd242dc60cb83d71fbfa9050ba3,erc721-reentrancy,0.8.7,SWC-107
0x14d33DB3C298E1A3800492D2474748a9B5530b47,erc721-reentrancy,0.8.7,SWC-107
0x79731d6f294e47129b7c6eb0ae5abfa02d5c9193,erc721-reentrancy,0.8.4,SWC-107
0x71355f4a94f46eE32EB443aD2BDE2DeC0470f949,erc721-reentrancy,0.8.3,SWC-107
0x121F509d496ff8b384ea41C565cFD9110152112B,erc721-reentrancy,0.8.10,SWC-107
0xDEa06570f4Cf6dE5dD38fa69721dF801e4dab4e0,erc721-reentrancy,0.8.4,SWC-107
0x635DDFED0D0A86F5b330C8898d78Fc222D6E5Ff5,erc721-reentrancy,0.8.7,SWC-107
0x091efc63c5cf6c977a9b18a4c00e5fe2a26adff8,erc721-reentrancy,0.8.7,SWC-107
0x987Fd43De3a1c14Ee1B8C226A91E1d43B5B58Da6,erc721-reentrancy,0.8.9,SWC-107
0x2F65F4CCfae52b5065bB1361Ad23979ACC45b7C8,erc721-reentrancy,0.8.7,SWC-107
0xba3b1b86ae330d2118e868b4906cc954a4207835,erc721-reentrancy,0.8.10,SWC-107
0x244da80288625a6a8350d7dce1d0e60541414b97,erc721-reentrancy,0.8.16,SWC-107
0x616d56C7E18AC7d1d626CD9d15c5F70F16CcaAD6,erc721-reentrancy,0.8.9,SWC-107
0xdb69cc4ee2ef52a4e02f8122c33058ae4533e1cc,erc721-reentrancy,0.8.7,SWC-107
0xf61510d3ff3fdecf18663824cd12f4ab43c3bd03,erc721-reentrancy,0.8.7,SWC-107
0x4503914041159f6BCb73C6E5DF3fC266bc483D8F,erc721-reentrancy,0.8.7,SWC-107
0xBA341f252553728251550A4c2fdC0645B7862d6a,erc721-reentrancy,0.8.13,SWC-107
