address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xc1574Ab95106621686d6e480F378D79c0442fe33.sol,13.0,/bdata2/sc/dataset/mainnet_bytecode/0xc1574Ab95106621686d6e480F378D79c0442fe33.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0x6a670d25dfb62f5d24c33de9092c38e4123c3dcd.sol,249.0,/bdata2/sc/dataset/mainnet_bytecode/0x6a670d25dfb62f5d24c33de9092c38e4123c3dcd.rt.hex,UnsecuredValueSend,v0.4.16,SWC-105
/bdata2/sc/dataset/mainnet/0x90302710AE7423ca1ee64907bA82B7F6854A5DDc.sol,24.0,/bdata2/sc/dataset/mainnet_bytecode/0x90302710AE7423ca1ee64907bA82B7F6854A5DDc.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0xa48a36d94024f861b453267468b9096e4a3eb8be.sol,31.0,/bdata2/sc/dataset/mainnet_bytecode/0xa48a36d94024f861b453267468b9096e4a3eb8be.rt.hex,UnsecuredValueSend,v0.4.19,SWC-105
/bdata2/sc/dataset/mainnet/0x0E35F4F608D4A8Fa560595dB79CfdA02D790777B.sol,31.0,/bdata2/sc/dataset/mainnet_bytecode/0x0E35F4F608D4A8Fa560595dB79CfdA02D790777B.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0xcca0fc37a2f46267ed374876ef19addd44e5464b.sol,213.0,/bdata2/sc/dataset/mainnet_bytecode/0xcca0fc37a2f46267ed374876ef19addd44e5464b.rt.hex,UnsecuredValueSend,v0.4.22,SWC-105
/bdata2/sc/dataset/mainnet/0xe25f7f27ce75c12613ff3415e450450fea690fc3.sol,256.0,/bdata2/sc/dataset/mainnet_bytecode/0xe25f7f27ce75c12613ff3415e450450fea690fc3.rt.hex,UnsecuredValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0xeEE01E9364C2bF5AfF24328FB5bDFb98fF5cEeE3.sol,1282.0,/bdata2/sc/dataset/mainnet_bytecode/0xeEE01E9364C2bF5AfF24328FB5bDFb98fF5cEeE3.rt.hex,UnsecuredValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0x7bff37bda2318125c6b895d4f2b50bcd9e0cc40e.sol,1043.0,/bdata2/sc/dataset/mainnet_bytecode/0x7bff37bda2318125c6b895d4f2b50bcd9e0cc40e.rt.hex,UnsecuredValueSend,0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x5699c33419f3649D49bCCA4B5dFCf130831BE10b.sol,367.0,/bdata2/sc/dataset/mainnet_bytecode/0x5699c33419f3649D49bCCA4B5dFCf130831BE10b.rt.hex,UnsecuredValueSend,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0x13faf426017d15c0124474bf667f15fe6c296a4d.sol,182.0,/bdata2/sc/dataset/mainnet_bytecode/0x13faf426017d15c0124474bf667f15fe6c296a4d.rt.hex,UnsecuredValueSend,0.5.17,SWC-105
/bdata2/sc/dataset/mainnet/0xf886bfeacc24202967d053075fa9658cf1245e00.sol,555.0,/bdata2/sc/dataset/mainnet_bytecode/0xf886bfeacc24202967d053075fa9658cf1245e00.rt.hex,UnsecuredValueSend,0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x7316f6f14057c8480c9d98230d8e26f5b40d5057.sol,594.0,/bdata2/sc/dataset/mainnet_bytecode/0x7316f6f14057c8480c9d98230d8e26f5b40d5057.rt.hex,UnsecuredValueSend,0.8.10,SWC-105
/bdata2/sc/dataset/mainnet/0x3aa11fb28dcd0bd5588d04b717c94cfbf25fa20d.sol,124.0,/bdata2/sc/dataset/mainnet_bytecode/0x3aa11fb28dcd0bd5588d04b717c94cfbf25fa20d.rt.hex,UnsecuredValueSend,v0.4.23,SWC-105
/bdata2/sc/dataset/mainnet/0x66656bff674879b76ccd561f61fc716e54aa6668.sol,320.0,/bdata2/sc/dataset/mainnet_bytecode/0x66656bff674879b76ccd561f61fc716e54aa6668.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0xee9654e94b3f09f96de0a702fe17c2b7c849aa86.sol,282.0,/bdata2/sc/dataset/mainnet_bytecode/0xee9654e94b3f09f96de0a702fe17c2b7c849aa86.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xfb340423dfac531b801d7586c98fe31e12a32f31.sol,236.0,/bdata2/sc/dataset/mainnet_bytecode/0xfb340423dfac531b801d7586c98fe31e12a32f31.rt.hex,UnsecuredValueSend,v0.4.18,SWC-105
/bdata2/sc/dataset/mainnet/0x8e050b641214860108c2400c58b5c964036a18d0.sol,273.0,/bdata2/sc/dataset/mainnet_bytecode/0x8e050b641214860108c2400c58b5c964036a18d0.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x480C20E9eDF77D381f13D660819A4D26A4d7aF09.sol,1161.0,/bdata2/sc/dataset/mainnet_bytecode/0x480C20E9eDF77D381f13D660819A4D26A4d7aF09.rt.hex,UnsecuredValueSend,0.8.13,SWC-105
/bdata2/sc/dataset/mainnet/0x04492181ff9bf8b51669de786ef318d92340cc09.sol,121.0,/bdata2/sc/dataset/mainnet_bytecode/0x04492181ff9bf8b51669de786ef318d92340cc09.rt.hex,UnsecuredValueSend,0.5.10,SWC-105
/bdata2/sc/dataset/mainnet/0xe3b4084a1d87b649d1dbb625f701c010fc401958.sol,121.0,/bdata2/sc/dataset/mainnet_bytecode/0xe3b4084a1d87b649d1dbb625f701c010fc401958.rt.hex,UnsecuredValueSend,0.5.10,SWC-105
/bdata2/sc/dataset/mainnet/0x043bbf1af93df1220dacc94b9ca58b789bf20dc3.sol,671.0,/bdata2/sc/dataset/mainnet_bytecode/0x043bbf1af93df1220dacc94b9ca58b789bf20dc3.rt.hex,UnsecuredValueSend,v0.4.21,SWC-105
/bdata2/sc/dataset/mainnet/0x34ba9c7402e1df11709c7983008b5a49d59e963f.sol,298.0,/bdata2/sc/dataset/mainnet_bytecode/0x34ba9c7402e1df11709c7983008b5a49d59e963f.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0x10f135ce102eee47dca8fe8e19dca6324dfbd684.sol,191.0,/bdata2/sc/dataset/mainnet_bytecode/0x10f135ce102eee47dca8fe8e19dca6324dfbd684.rt.hex,UnsecuredValueSend,v0.4.21,SWC-105
/bdata2/sc/dataset/mainnet/0x57084a7e00faae5f205fda223d479d6b8379ccea.sol,379.0,/bdata2/sc/dataset/mainnet_bytecode/0x57084a7e00faae5f205fda223d479d6b8379ccea.rt.hex,UnsecuredValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0xfcdd0f2b6f1f469044676c64573f82efef544aaa.sol,1427.0,/bdata2/sc/dataset/mainnet_bytecode/0xfcdd0f2b6f1f469044676c64573f82efef544aaa.rt.hex,UnsecuredValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0x42384f072976caa52490e96924895fb7a9bfa2d3.sol,121.0,/bdata2/sc/dataset/mainnet_bytecode/0x42384f072976caa52490e96924895fb7a9bfa2d3.rt.hex,UnsecuredValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x42384f072976caa52490e96924895fb7a9bfa2d3.sol,85.0,/bdata2/sc/dataset/mainnet_bytecode/0x42384f072976caa52490e96924895fb7a9bfa2d3.rt.hex,UnsecuredValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x5f518ac293163b515003ab547405289A8764d421.sol,230.0,/bdata2/sc/dataset/mainnet_bytecode/0x5f518ac293163b515003ab547405289A8764d421.rt.hex,UnsecuredValueSend,0.8.4,SWC-105
/bdata2/sc/dataset/mainnet/0x5044ac8da9601edf970dcc91a10c5f41c5c548c0.sol,255.0,/bdata2/sc/dataset/mainnet_bytecode/0x5044ac8da9601edf970dcc91a10c5f41c5c548c0.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xF56196bD480Cf77B6559644704B5886C7DBd44dB.sol,268.0,/bdata2/sc/dataset/mainnet_bytecode/0xF56196bD480Cf77B6559644704B5886C7DBd44dB.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x8e59651c365af64ca47d1e6df072828da262fcb8.sol,311.0,/bdata2/sc/dataset/mainnet_bytecode/0x8e59651c365af64ca47d1e6df072828da262fcb8.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x148e61062615c0832e3adcfafd4c6f06e629fd62.sol,320.0,/bdata2/sc/dataset/mainnet_bytecode/0x148e61062615c0832e3adcfafd4c6f06e629fd62.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x1f54a3b7b8c6b611dc5317b1d665c7a96c9943dc.sol,264.0,/bdata2/sc/dataset/mainnet_bytecode/0x1f54a3b7b8c6b611dc5317b1d665c7a96c9943dc.rt.hex,UnsecuredValueSend,v0.4.23,SWC-105
/bdata2/sc/dataset/mainnet/0x39001085d5f91ac4086c309eec3d9d68f969cd44.sol,241.0,/bdata2/sc/dataset/mainnet_bytecode/0x39001085d5f91ac4086c309eec3d9d68f969cd44.rt.hex,UnsecuredValueSend,v0.4.23,SWC-105
/bdata2/sc/dataset/mainnet/0x05bc1d3454405d4767960efeb3cec216a0dd15f3.sol,263.0,/bdata2/sc/dataset/mainnet_bytecode/0x05bc1d3454405d4767960efeb3cec216a0dd15f3.rt.hex,UnsecuredValueSend,v0.4.23,SWC-105
