address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xdb454bee1c617edefc2c4b1b2a5a9c1d5a342338.sol,112.0,/bdata2/sc/dataset/mainnet_bytecode/0xdb454bee1c617edefc2c4b1b2a5a9c1d5a342338.rt.hex,TaintedValueSend,0.8.0,SWC-105
/bdata2/sc/dataset/mainnet/0xf2e1c0fd9e58463bce9cca320e3e5698325717dd.sol,65.0,/bdata2/sc/dataset/mainnet_bytecode/0xf2e1c0fd9e58463bce9cca320e3e5698325717dd.rt.hex,TaintedValueSend,0.8.10,SWC-105
/bdata2/sc/dataset/mainnet/0x93f56e9d676678304b2Cf4eA3E5dE908901683DF.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x93f56e9d676678304b2Cf4eA3E5dE908901683DF.rt.hex,TaintedValueSend,0.8.12,SWC-105
/bdata2/sc/dataset/mainnet/0x55Bd9616b5b8233f92358B35cB2170EfEeDAa1Df.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x55Bd9616b5b8233f92358B35cB2170EfEeDAa1Df.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0x3267701115c58384e70897739f5bb1C258D620e7.sol,1275.0,/bdata2/sc/dataset/mainnet_bytecode/0x3267701115c58384e70897739f5bb1C258D620e7.rt.hex,TaintedValueSend,0.6.4,SWC-105
/bdata2/sc/dataset/mainnet/0x6cb48f0525997c2c1594c89e0ca74716c99e3d54.sol,649.0,/bdata2/sc/dataset/mainnet_bytecode/0x6cb48f0525997c2c1594c89e0ca74716c99e3d54.rt.hex,TaintedValueSend,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0xD2D0a0557E5B78E29542d440eC968F9253Daa2e2.sol,456.0,/bdata2/sc/dataset/mainnet_bytecode/0xD2D0a0557E5B78E29542d440eC968F9253Daa2e2.rt.hex,TaintedValueSend,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0x2bbaeb65e185eb3bf21fc17ba62bf628b9c11471.sol,492.0,/bdata2/sc/dataset/mainnet_bytecode/0x2bbaeb65e185eb3bf21fc17ba62bf628b9c11471.rt.hex,TaintedValueSend,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0x0E590bB5F02A0c38888bFFb45DeE050b8fB60Bda.sol,456.0,/bdata2/sc/dataset/mainnet_bytecode/0x0E590bB5F02A0c38888bFFb45DeE050b8fB60Bda.rt.hex,TaintedValueSend,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0x947872ad4d95e89E513d7202550A810aC1B626cC.sol,2077.0,/bdata2/sc/dataset/mainnet_bytecode/0x947872ad4d95e89E513d7202550A810aC1B626cC.rt.hex,TaintedSelfdestruct,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0x947872ad4d95e89E513d7202550A810aC1B626cC.sol,2077.0,/bdata2/sc/dataset/mainnet_bytecode/0x947872ad4d95e89E513d7202550A810aC1B626cC.rt.hex,TaintedSelfdestruct,0.7.6,SWC-105
