address,location,vulnerability,information,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0x8b71843e8aec78ec376cbb460e218646f8fa8e80.sol,30,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x6a61363243Cad1BE5caaE5e53284520592deB154.sol,362,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xb231ff33933f21a24D47C6C805e2602beeaED054.sol,362,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xd72ead482b15197b99f74d846e8180d7f33670df.sol,1129,KA,suicide(msg.sender);,v0.4.13,SWC-106
/bdata2/sc/dataset/mainnet/0xe888a087c17dcb8fa0a7fc8637803c2f7eac4725.sol,968,KA,selfdestruct(address(msg.sender));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x7cfcf4d781de39588ca516565134da4aee71f94d.sol,2234,KA,suicide(owner);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0xF8A0bDe589196D06a65cf355e4f261F97c5C51bF.sol,302,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x20d7d4b07a2dcefe1bd99ac11eae2f5a8218e454.sol,257,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x20d7d4b07a2dcefe1bd99ac11eae2f5a8218e454.sol,391,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x19c630bb6d3e7c2cfe77e2a73627c9bee2db8ac5.sol,9,KA,selfdestruct(address(this));,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xa8c63267e09f1b4efc9f934ad81c09e021fc8103.sol,463,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xD4afcB8b5843f66ccbd3ef9a9a3f41fb1003AdBf.sol,1582,KA,selfdestruct(sender);,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x04bce25a045accf8d04e73d5a4cfbee943a51869.sol,27,KA,selfdestruct(Owner);,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0xc2224DE884C53a1ebd722FFeee1a5651ceb69497.sol,1251,KA,selfdestruct(address(msg.sender));,0.8.4,SWC-106
/bdata2/sc/dataset/mainnet/0x36995d4e1ab6ee76aa55f16736fc85ec6e7b6c1d.sol,283,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x860d555646584407f2041803920b1d5e1ff043c3.sol,273,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x3b5e4a0fb5d176b8c183fd9409b474de12ceaf79.sol,374,KA,selfdestruct(address(msg.sender));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x59e02a1cbdfb7a150b877b8730885a99c0dc9e1f.sol,55,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x153b61f2f26fdff3745f611f884ae899992ca7d9.sol,628,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xbbd3933cea86ec6ffe722f817034c469bcbaf4c4.sol,2005,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0xdB36B8f25bB1f289d97aeE8f87BAcCaC58fA8883.sol,519,KA,selfdestruct(beneficiary);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xd87eaad7afb256c69526a490f402a658f12246fd.sol,44,KA,selfdestruct(rouletteOwner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xd3a97d46fd0c28a5a035a4e0813afe7c2c1376bd.sol,171,KA,selfdestruct(owner);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0xdfc8ecb515c0bb72de8bcbe0cb7a2d84b65c8027.sol,514,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x8e5afc69f6227a3ad75ed346c8723bc62ce97123.sol,483,KA,selfdestruct(msg.sender);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0xCcf4b96407BEF25D7df1c95045CCF64950e73E97.sol,362,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xaa3bd96ae16e7f804fc401c9b8cd1a8b95ee98da.sol,464,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x8f5175be10fb6a709eb3ebaaf19e794a8c3f2ae5.sol,104,KA,suicide(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0xF771Cd3EA4AfBb55e1b2b85E3B9E2388F0Fd43B8.sol,104,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xf982d94c1077349fe8db61ef49ef0ba7c6e11774.sol,147,KA,selfdestruct(address(0));,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x3d2B62aD28A7A11824Db8d64D170843e3b89F6Ec.sol,449,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x99b0d4cb34648486690db55288667472eeba6a1d.sol,643,KA,selfdestruct(creatorAddress);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0xFEb82445aEaA675D59A43CD5833f5A6807f97ea2.sol,362,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xdACbda76132349024815760400Fb28d32fCB315a.sol,1478,KA,selfdestruct(sender);,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x50e08820982a88bd28fc3bbb569971028db4e091.sol,661,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xc3dc9479271fa6bea6448eac133468bd613e7276.sol,183,KA,selfdestruct(withdrawalAddress);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xf54ceed7de1a6d3bd0d285617ec64047ad0ef29c.sol,331,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xabeed8e3f3e5e9862c2b500dfbe3c8d0e82489e5.sol,434,KA,selfdestruct(owner);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0x70fb60eddf3cda5ad60be93483c17e6937423f28.sol,69,KA,selfdestruct(address(ownerInfo));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x2916e6412ad4f67ebbf9f597b8c15cc665826a36.sol,76,KA,suicide(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0xf9a1ba0b8939be95d3cb2cfbad075fbe9944bf03.sol,12,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0xa58ff9e3ba8e1c271a803ace866483ebac80dcf6.sol,660,KA,selfdestruct(address(msg.sender));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x1c6664f603bdd77aacfd50edcbb5ccbd12c564ec.sol,258,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0xa7dd95d9978dde794eae5233889f1ffebcdc9914.sol,1371,KA,suicide(_to);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0x2a8c1742603cfa9ab2b300b6f0ffc46f49d35f32.sol,7,KA,selfdestruct(msg.sender);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x1f22890c166b30ce8769b7b55354064c254e063f.sol,463,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x102580c6308a4ec4708c8241bd29d1c02e1f9a2d.sol,301,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x925b0c0663aaef2c6f603ad8b992a15ada83f1cc.sol,463,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xde9b79e50af7419e0e5993dc25c96bb39b8a77ca.sol,97,KA,suicide(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x8cda51bb0d7e03252d554ba5bbb9254f3deb8441.sol,726,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xea13bfa584e6d7e4c8409a1178805a367821e2f6.sol,2070,KA,selfdestruct(recipient);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0xc2ce04e2fb4dd20964b4410fce718b95963a1587.sol,339,KA,selfdestruct(address(owner));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x89511b8f617f5bd915d447e5f4ef3a04624550c0.sol,590,KA,selfdestruct(address(owner()));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0xd459852e273ee8bce1ea9fefa1ddc85ca8e169c3.sol,869,KA,selfdestruct(msg.sender);,0.7.5,SWC-106
/bdata2/sc/dataset/mainnet/0xA4F902f57Fd9FFcedF4dE6cF7EbC86ea9F76B5d1.sol,343,KA,selfdestruct(etheraffle);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0x927043a6e64ef753a8158b75fca891fc5eee2401.sol,185,KA,selfdestruct(_getOwner());,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x927043a6e64ef753a8158b75fca891fc5eee2401.sol,189,KA,selfdestruct(_recipient);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x54df6e2D8f0E9a015Bf804b64ed8e9BAd6ccbaca.sol,470,KA,selfdestruct(addr);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xcb5746934af00b71bae5e9c342e4986c9152ff7e.sol,418,KA,selfdestruct(address(msg.sender));,0.8.0,SWC-106
/bdata2/sc/dataset/mainnet/0x0dD1C99aC9BC48A1d482878ECC8B9760Aa1e8De2.sol,890,KA,selfdestruct(owner);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0xe37f56c902e0604e72117eaa4fe0b4eafbbaab5d.sol,344,KA,selfdestruct(owner);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x4295c72c58fdcd02b626c6453c6c29e217077211.sol,314,KA,selfdestruct(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x2c84c27f3b36900b0c599a57e358e9f7ab77f869.sol,89,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x63c30c6a200963dd36dbcc82423a075e587d41d9.sol,199,KA,selfdestruct(T_BN_K___a);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x3b8682acc08584d2cbdda4431b891d0323c24b56.sol,375,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0xd8B1718F4F18D929D52AeE79beE3f17d70003e0D.sol,1658,KA,selfdestruct(address(msg.sender));,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x34bd7814bfef669936f05e355abd882acfc569b2.sol,60,KA,selfdestruct(owner);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x34bd7814bfef669936f05e355abd882acfc569b2.sol,64,KA,selfdestruct(_recipient);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x43ca380243f9f96a6f490e7fed861007e324c3cf.sol,2035,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0xa83fb84444a4d4ce942df85ed8aa666d440cd5df.sol,1974,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0x546b1ed85c84d758d41089ca370c4623230aa440.sol,563,KA,selfdestruct(address(msg.sender));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0xe74af09d42d9e71f2cd4f13c7ce3a2b182653705.sol,374,KA,suicide(owner);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0x60427bd08785527fdca7d84d2a75871273e9f209.sol,992,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x0267ee183beebdb7f931afe41e4e25352195b871.sol,828,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x39dac46d189ab4976a4032155a14109b11674930.sol,39,KA,suicide(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x950e2517ca018d25102c9bc09c2b7805dcbeecb8.sol,106,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x900448f2f4c0dc2805d1183a6f947f38d5db79ee.sol,94,KA,selfdestruct(lender);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x900448f2f4c0dc2805d1183a6f947f38d5db79ee.sol,101,KA,selfdestruct(lender);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x748f03658de1c94ad7c269688f971107d747fc26.sol,171,KA,selfdestruct(withdrawalAddress);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x7cbb6bf92a288fa3e28cb32a60e4cc0c88d8f2bf.sol,331,KA,suicide(_to);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x56D06701fD44a4a857CB96b266F505a2832950c5.sol,1078,KA,selfdestruct(creator);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xda76af4064c7723375756a19e9520fa24c5ec737.sol,1264,KA,selfdestruct(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x51acb1ea45c1ec2512ae4202b9076c13016dc8aa.sol,131,KA,selfdestruct(addr);,0.8.3,SWC-106
/bdata2/sc/dataset/mainnet/0x398f92eb965b9f742238d3938c87572463eb291c.sol,56,KA,selfdestruct(addr);,0.8.3,SWC-106
/bdata2/sc/dataset/mainnet/0xaafd4fc990ffa78ced015d77f04cc65842a3e78a.sol,156,KA,selfdestruct(feeAddress);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x44ec074723ed296b8fc2b81a0f9210cb65e61077.sol,509,KA,suicide(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0xc801E2cA666FDfcb43CF29B972d7f3731436E4A1.sol,252,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x9bf79d314da6371a36ede8efd0aad1ce617ff4b1.sol,4,KA,selfdestruct(msg.sender);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0x52c625b3920bb70e3a12daa2895eb0dbfebddf85.sol,751,KA,selfdestruct(manager);,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x0111d8e8367e48156ccdeff6fc47ceca547a1a5b.sol,2900,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0x565b1fd4DB5971ab8777dFb13CF5Ffa94C7491c6.sol,12,KA,selfdestruct(addr);,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x3420aebab3162ca219c916ebacb3495a954b5e55.sol,235,KA,selfdestruct(addrCommission);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xebf8a19a681089bf9ea3c5583afa3479040e739e.sol,215,KA,selfdestruct(owner);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x005c78a48b482c1733c7cf958e65d90d3d40554b.sol,307,KA,selfdestruct(address(owner));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x91ab132713F5B5Ab7a26E4320c07166Cedb6B444.sol,40,KA,selfdestruct(address(admin));,0.8.4,SWC-106
/bdata2/sc/dataset/mainnet/0xb6b2ab99f9d4090c722dfe18e3a85a732e74d081.sol,461,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x3c5bed7eb1481e706fc7f564375211cc5de7a958.sol,91,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x673bc74bfb7d640055a021332a7b9a2f356834d1.sol,459,KA,selfdestruct(msg.sender);,0.7.0,SWC-106
/bdata2/sc/dataset/mainnet/0xba45e9994643704ac0055aa983fd0ed3b107396d.sol,805,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0xa8d1c1eea86573cbcc919fbf28db542bdfe7ed5b.sol,464,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x0aDBC6802323C0f00dBD76aAaEBF9B47E8e553de.sol,64,KA,selfdestruct(owner);,0.6.2,SWC-106
/bdata2/sc/dataset/mainnet/0x0a9a88059c8d54af3d466020af987e98d4024219.sol,139,KA,selfdestruct(owners[0]);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x6ebe55e8c9165d6d1bb3239a31dbba0c2f47fe56.sol,242,KA,selfdestruct(contractModifierAddress);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x5F66CC360657Bf224aa280Ae104550b5042E185a.sol,362,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x50d69350e2629987551c563e19d29dee6faf3a78.sol,723,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x97e9c7678b34b09bdb404bafd573cafc4240a5d2.sol,117,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x64cbf43c40448ac0afe21a3dd3530140d3503d91.sol,424,KA,selfdestruct(_owner);,0.6.2,SWC-106
/bdata2/sc/dataset/mainnet/0x8d2AAE6a7EB63Ba89c36e82385f096d41074Cd87.sol,334,KA,selfdestruct(_to);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0xf3E331Ef2E9bDa503362562A9a10bb66b4AE834f.sol,34,KA,selfdestruct(msg.sender);,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x67d2cc825730ccb70fd4579e55cdb3cf3152fcb6.sol,558,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x803838b44a07b1948abb8373c1eabe3e0152b726.sol,54,KA,selfdestruct(toaddr);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x58ea969c48d5d12dad1210d8482af7f69d53f6fe.sol,207,KA,selfdestruct(owner1);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xb21BfF62d15f0AcB337a5123b5eFDe5822c65EB0.sol,123,KA,selfdestruct(owner);,0.4.26,SWC-106
/bdata2/sc/dataset/mainnet/0x019d6222f05d67ce4f4d258809b149e8e4034540.sol,652,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xb3836d31d43d315ba74c21aad3818f9378256152.sol,146,KA,selfdestruct(m_owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0xf7bb0e7ee82caa529bfe6bcc356268c92c264596.sol,67,KA,suicide(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x0406caef8aec22de729fa3c74276c6b7e2bfc456.sol,55,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,84,KA,suicide(owner);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0x935233b6def3230b3c315516c35c092f18424762.sol,915,KA,selfdestruct(linkdropMaster);,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x6c5dd88d033c8857254cc94098bf75ac275b17c7.sol,991,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x8E1a99D8dBE5687F74C74f18295C4928Ce2F676d.sol,441,KA,selfdestruct(owner);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0x02d3aea48b443a0026ed9cbc91b97d7335aba323.sol,264,KA,selfdestruct(owner);,v0.4.17,SWC-106
/bdata2/sc/dataset/mainnet/0x320d264117fa9f8d61c40a7df5c158a6eb5bb546.sol,127,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0x963d62ed58afb5701603b8d7247f423bae0deb35.sol,97,KA,suicide(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x0b72b3fB545fe6cb63E27273078d7A8656a34c42.sol,347,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x48198311ac8d81929c0e67e00dfc789b706178e9.sol,257,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x48198311ac8d81929c0e67e00dfc789b706178e9.sol,397,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x06e24feeaab8ff9b436dc466351852e972eef3ba.sol,1707,KA,selfdestruct(_recipient);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x469d9b6bb41c723b58b82edf75469148592787bf.sol,168,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x469d9b6bb41c723b58b82edf75469148592787bf.sol,172,KA,selfdestruct(_recipient);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xd6049e1f5f3eff1f921f5532af1a1632ba23929c.sol,351,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xc3541f0c65d54088519999a09f40884282d5e374.sol,505,KA,selfdestruct(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xfc8bc68b8f8b6a45474f9276c4bc85cfc6f8dbd8.sol,181,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xe0b1bb3d16aba1ca1745005646ecb9d7c859c60f.sol,2234,KA,suicide(owner);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x9a51c3a26150804423391171fcaf90de33674c43.sol,179,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xb1cd0bf79d7f7282cc053e9121164b3b8a4f54e7.sol,610,KA,selfdestruct(beneficiary);,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x86f14ef10cc13e7f618785d6f33f88208a8e6ffa.sol,123,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0x9c97622cb5ffbd82367ca8167cf040a3ba0b6b6c.sol,400,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0xcbb77ba65c5257673607fab0e63fefde8a632dec.sol,558,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xf3b8ed45284a7eee12bbfc373dd40f56fee61253.sol,147,KA,selfdestruct(address(0));,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xe27049e439ebbba02986fd494103d102a97f9d22.sol,369,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xff873e1c70c910edd8542dcdebb47c8ea5c6192f.sol,1472,KA,selfdestruct(owner);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x945400ae0c905725e3197cc37255241337301335.sol,169,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x0a7EA6f57c848FA7Cf4f6e41AEa191464695FC2c.sol,572,KA,selfdestruct(address(dev));,0.8.6,SWC-106
/bdata2/sc/dataset/mainnet/0x1705487b2e029b59a0863c73e9213eb7a30499bf.sol,208,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x8f81eb4030968e2e13a8a182ef0d07673e48ef6f.sol,365,KA,suicide(owner);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0xd8114e9c66035b9cee9bb7374f39ad6751811761.sol,2182,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xFEd9f5E19cfD336cEd71C2F60d2D5E91Ba6338d1.sol,1456,KA,selfdestruct(maker);,0.5.16,SWC-106
/bdata2/sc/dataset/mainnet/0xb3e5371d55e1e84bffe7d0b57bd9c6a4c6b3c635.sol,646,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xcd73a63f2cb03d1a11c5c009b0fb2b5c9c430754.sol,351,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x13987133347dfc4C05DC8Fd50DC6Dd11738C3595.sol,168,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x88e7029a16443ef0491c5f46042d34d0c56e691f.sol,552,KA,selfdestruct(msg.sender);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x4f75836e2d0ff46513532d276e0475543b43d308.sol,86,KA,suicide(owner);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0xdff9fc7506f0872e710f017e840d990465f2ab6d.sol,397,KA,selfdestruct(address(msg.sender));,0.8.0,SWC-106
/bdata2/sc/dataset/mainnet/0xed544c4a6dbeeb5c5d3aa67cada1bb3f56c51325.sol,137,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x9e702937f42db2ce58342ca5f213ef33d51aef6b.sol,460,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x2b48d0f08d4db22fba7259bc67e6c920509813b9.sol,110,KA,selfdestruct(ownerAddress);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x5f30dca1c90708e8b5b0b047be6b73e4bcae6238.sol,343,KA,selfdestruct(_to);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x44731a7649df116b65a805d82f25bc954f97fb38.sol,52,KA,suicide(owner);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0x4ed184d6a9e449ecb984cb1fea7ed40db59439fd.sol,10,KA,selfdestruct(address(53146584621587058343721362684195385974322102272));,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x2784760e5d3be3bb700875635ac9f98bfbbc79d4.sol,68,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x28279A806aDeDedFD33e39C7375dc0c0ee943847.sol,596,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xa1f58f081c67dfd9ef93955c06877cbf357b5c56.sol,861,KA,selfdestruct(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0xAab96542C07508809B99787f100767838240A3c7.sol,1078,KA,selfdestruct(creator);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x92A92648bd788DcAa086773C975d928b4A60A182.sol,128,KA,selfdestruct(feeAddress);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x5314dd28de3f215647b64ccb3701e6098a80d080.sol,275,KA,selfdestruct(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x9374035a57a9ef323199c6a1ac352c679d4208f8.sol,159,KA,selfdestruct(owner);,0.8.0,SWC-106
/bdata2/sc/dataset/mainnet/0x899f3b22908ff5674f8237c321ab309417887606.sol,135,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x8ff42fd8f5fe291f02e276a0b0aa8243f2fe311d.sol,361,KA,selfdestruct(address(owner));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0xd87d3d9fb80a5f009b3812b536256b6f457176b1.sol,111,KA,suicide(owner);,v0.4.17,SWC-106
/bdata2/sc/dataset/mainnet/0xB4e4a785de5A9cAEfAD3912A1344fEbF04c7d2aC.sol,690,KA,suicide(consortium);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0xa7dc80fc2a566769e18512c426e2fa82436e9bd4.sol,159,KA,selfdestruct(owner);,v0.4.24,SWC-106
