address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,346.0,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,346.0,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,298.0,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,299.0,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,299.0,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,333.0,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,333.0,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xD491264Ede90301E04a96a05Ee35A6b399Cd180A.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
