address,location,filepath,vulnerability,severity,column,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xdEFA96915976D2Ee734e2aB0adA015d5EF27B7d7.sol,191,/bdata2/sc/dataset/mainnet/0xdEFA96915976D2Ee734e2aB0adA015d5EF27B7d7.sol,SOLIDITY_TX_ORIGIN,2,18,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0xEEc78c4B5D1b55F3ee4c4d29Ed9Bd9293D8aC7EB.sol,227,/bdata2/sc/dataset/mainnet/0xEEc78c4B5D1b55F3ee4c4d29Ed9Bd9293D8aC7EB.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xEEc78c4B5D1b55F3ee4c4d29Ed9Bd9293D8aC7EB.sol,231,/bdata2/sc/dataset/mainnet/0xEEc78c4B5D1b55F3ee4c4d29Ed9Bd9293D8aC7EB.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x7D228CbaBD427272365a6ce4372225074a7E04aA.sol,1198,/bdata2/sc/dataset/mainnet/0x7D228CbaBD427272365a6ce4372225074a7E04aA.sol,SOLIDITY_TX_ORIGIN,2,26,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0x7D228CbaBD427272365a6ce4372225074a7E04aA.sol,1203,/bdata2/sc/dataset/mainnet/0x7D228CbaBD427272365a6ce4372225074a7E04aA.sol,SOLIDITY_TX_ORIGIN,2,17,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0xf2abc2f772c2fe96ec064369287bda007c6d39d6.sol,2961,/bdata2/sc/dataset/mainnet/0xf2abc2f772c2fe96ec064369287bda007c6d39d6.sol,SOLIDITY_TX_ORIGIN,2,16,0.7.6,SWC-115
/bdata2/sc/dataset/mainnet/0xda4a67d7cfbb2b67837f90684a9fad7484248928.sol,231,/bdata2/sc/dataset/mainnet/0xda4a67d7cfbb2b67837f90684a9fad7484248928.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xda4a67d7cfbb2b67837f90684a9fad7484248928.sol,235,/bdata2/sc/dataset/mainnet/0xda4a67d7cfbb2b67837f90684a9fad7484248928.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x76C930841A859FFf3242A031cb8cac2122D1CA52.sol,187,/bdata2/sc/dataset/mainnet/0x76C930841A859FFf3242A031cb8cac2122D1CA52.sol,SOLIDITY_TX_ORIGIN,2,16,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0x76C930841A859FFf3242A031cb8cac2122D1CA52.sol,191,/bdata2/sc/dataset/mainnet/0x76C930841A859FFf3242A031cb8cac2122D1CA52.sol,SOLIDITY_TX_ORIGIN,2,18,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0x25a41d70784cb6de4750c8fdbf43dd34e3d79255.sol,68,/bdata2/sc/dataset/mainnet/0x25a41d70784cb6de4750c8fdbf43dd34e3d79255.sol,SOLIDITY_TX_ORIGIN,2,16,v0.4.15,SWC-115
/bdata2/sc/dataset/mainnet/0x3E3b311cD6Ed7F27432F82A08FBCA19141cC0509.sol,267,/bdata2/sc/dataset/mainnet/0x3E3b311cD6Ed7F27432F82A08FBCA19141cC0509.sol,SOLIDITY_TX_ORIGIN,2,26,v0.4.25,SWC-115
/bdata2/sc/dataset/mainnet/0xfAC3e60cbF51Fb26dE869aE2AE657Fcc0dCB49Ab.sol,187,/bdata2/sc/dataset/mainnet/0xfAC3e60cbF51Fb26dE869aE2AE657Fcc0dCB49Ab.sol,SOLIDITY_TX_ORIGIN,2,16,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0xfAC3e60cbF51Fb26dE869aE2AE657Fcc0dCB49Ab.sol,191,/bdata2/sc/dataset/mainnet/0xfAC3e60cbF51Fb26dE869aE2AE657Fcc0dCB49Ab.sol,SOLIDITY_TX_ORIGIN,2,18,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0x77cC7055af3C304Dc84D90085cCefAD61047Dd4A.sol,1376,/bdata2/sc/dataset/mainnet/0x77cC7055af3C304Dc84D90085cCefAD61047Dd4A.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.15,SWC-115
/bdata2/sc/dataset/mainnet/0x77cC7055af3C304Dc84D90085cCefAD61047Dd4A.sol,1377,/bdata2/sc/dataset/mainnet/0x77cC7055af3C304Dc84D90085cCefAD61047Dd4A.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.15,SWC-115
/bdata2/sc/dataset/mainnet/0x78973737ff54aa8dcecd7ef01957d0866e3fe5b9.sol,1383,/bdata2/sc/dataset/mainnet/0x78973737ff54aa8dcecd7ef01957d0866e3fe5b9.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.15,SWC-115
/bdata2/sc/dataset/mainnet/0x78973737ff54aa8dcecd7ef01957d0866e3fe5b9.sol,1384,/bdata2/sc/dataset/mainnet/0x78973737ff54aa8dcecd7ef01957d0866e3fe5b9.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.15,SWC-115
/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,606,/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,SOLIDITY_TX_ORIGIN,2,25,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,607,/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,SOLIDITY_TX_ORIGIN,2,25,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,611,/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,SOLIDITY_TX_ORIGIN,2,29,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,612,/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,SOLIDITY_TX_ORIGIN,2,29,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,615,/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,SOLIDITY_TX_ORIGIN,2,35,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,615,/bdata2/sc/dataset/mainnet/0xceeffcd09a37bb6596ba9e580e694579ca688582.sol,SOLIDITY_TX_ORIGIN,2,58,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0xc906f57126bb6485a37b54f73ddb45ecfb97d82f.sol,315,/bdata2/sc/dataset/mainnet/0xc906f57126bb6485a37b54f73ddb45ecfb97d82f.sol,SOLIDITY_TX_ORIGIN,2,21,0.5.17,SWC-115
/bdata2/sc/dataset/mainnet/0x3Ea529e04419dE99DF30D22B7C76253AC64E72d5.sol,354,/bdata2/sc/dataset/mainnet/0x3Ea529e04419dE99DF30D22B7C76253AC64E72d5.sol,SOLIDITY_TX_ORIGIN,2,12,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0xfe841dae93ddc1803f5a405d4cafb149ea434936.sol,321,/bdata2/sc/dataset/mainnet/0xfe841dae93ddc1803f5a405d4cafb149ea434936.sol,SOLIDITY_TX_ORIGIN,2,30,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0xfe841dae93ddc1803f5a405d4cafb149ea434936.sol,361,/bdata2/sc/dataset/mainnet/0xfe841dae93ddc1803f5a405d4cafb149ea434936.sol,SOLIDITY_TX_ORIGIN,2,13,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0x3396dfc9f432f09a96f2b9d427538eae7a80258b.sol,218,/bdata2/sc/dataset/mainnet/0x3396dfc9f432f09a96f2b9d427538eae7a80258b.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x3396dfc9f432f09a96f2b9d427538eae7a80258b.sol,219,/bdata2/sc/dataset/mainnet/0x3396dfc9f432f09a96f2b9d427538eae7a80258b.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x562a0fF4f5F0C4460f88CEaD6D469140f9cf57ba.sol,1055,/bdata2/sc/dataset/mainnet/0x562a0fF4f5F0C4460f88CEaD6D469140f9cf57ba.sol,SOLIDITY_TX_ORIGIN,2,20,0.7.6,SWC-115
/bdata2/sc/dataset/mainnet/0x61449229E647263a22cf55e16D2fcdB04eE731fF.sol,739,/bdata2/sc/dataset/mainnet/0x61449229E647263a22cf55e16D2fcdB04eE731fF.sol,SOLIDITY_TX_ORIGIN,2,20,0.7.6,SWC-115
/bdata2/sc/dataset/mainnet/0xf35d6d2527baf30545006362bb78179de7fdbd44.sol,1484,/bdata2/sc/dataset/mainnet/0xf35d6d2527baf30545006362bb78179de7fdbd44.sol,SOLIDITY_TX_ORIGIN,2,37,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0xf35d6d2527baf30545006362bb78179de7fdbd44.sol,1489,/bdata2/sc/dataset/mainnet/0xf35d6d2527baf30545006362bb78179de7fdbd44.sol,SOLIDITY_TX_ORIGIN,2,37,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0x30adc597a0c6f28233a6d6b049c064685d164be5.sol,235,/bdata2/sc/dataset/mainnet/0x30adc597a0c6f28233a6d6b049c064685d164be5.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x30adc597a0c6f28233a6d6b049c064685d164be5.sol,239,/bdata2/sc/dataset/mainnet/0x30adc597a0c6f28233a6d6b049c064685d164be5.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x99B123d13918E30454703faD096e01D4dE89C88d.sol,1242,/bdata2/sc/dataset/mainnet/0x99B123d13918E30454703faD096e01D4dE89C88d.sol,SOLIDITY_TX_ORIGIN,2,26,0.8.15,SWC-115
/bdata2/sc/dataset/mainnet/0x6d238b67Ab53cAeB97FC1aE206eBc5DA59D1C572.sol,1576,/bdata2/sc/dataset/mainnet/0x6d238b67Ab53cAeB97FC1aE206eBc5DA59D1C572.sol,SOLIDITY_TX_ORIGIN,2,21,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0x6d238b67Ab53cAeB97FC1aE206eBc5DA59D1C572.sol,1586,/bdata2/sc/dataset/mainnet/0x6d238b67Ab53cAeB97FC1aE206eBc5DA59D1C572.sol,SOLIDITY_TX_ORIGIN,2,25,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0xc7154c1d70c447299de182c7b203dd748fe45959.sol,745,/bdata2/sc/dataset/mainnet/0xc7154c1d70c447299de182c7b203dd748fe45959.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0xc7154c1d70c447299de182c7b203dd748fe45959.sol,746,/bdata2/sc/dataset/mainnet/0xc7154c1d70c447299de182c7b203dd748fe45959.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0x2c59ff549d82e47c8e89d5f711e0231acd305e4a.sol,1174,/bdata2/sc/dataset/mainnet/0x2c59ff549d82e47c8e89d5f711e0231acd305e4a.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x3eed620aa56dae9368144550341a47b42d0cb9fd.sol,4835,/bdata2/sc/dataset/mainnet/0x3eed620aa56dae9368144550341a47b42d0cb9fd.sol,SOLIDITY_TX_ORIGIN,2,30,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x70d80C9939bAa916b117CD27aeFE374a3f17a3E2.sol,856,/bdata2/sc/dataset/mainnet/0x70d80C9939bAa916b117CD27aeFE374a3f17a3E2.sol,SOLIDITY_TX_ORIGIN,2,37,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x70d80C9939bAa916b117CD27aeFE374a3f17a3E2.sol,869,/bdata2/sc/dataset/mainnet/0x70d80C9939bAa916b117CD27aeFE374a3f17a3E2.sol,SOLIDITY_TX_ORIGIN,2,30,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,370,/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,SOLIDITY_TX_ORIGIN,2,31,v0.4.11,SWC-115
/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,416,/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,SOLIDITY_TX_ORIGIN,2,38,v0.4.11,SWC-115
/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,420,/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,SOLIDITY_TX_ORIGIN,2,31,v0.4.11,SWC-115
/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,424,/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,SOLIDITY_TX_ORIGIN,2,31,v0.4.11,SWC-115
/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,450,/bdata2/sc/dataset/mainnet/0x60DaEC030A5B76bfD4aAA6C0b2bf6d4b81C4a34E.sol,SOLIDITY_TX_ORIGIN,2,19,v0.4.11,SWC-115
/bdata2/sc/dataset/mainnet/0x057375ea82c1db5897e6de07a5f9fc50b53a37d7.sol,1345,/bdata2/sc/dataset/mainnet/0x057375ea82c1db5897e6de07a5f9fc50b53a37d7.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x977f8678954b7c5a89f56e0d5b92ab729602a0de.sol,1345,/bdata2/sc/dataset/mainnet/0x977f8678954b7c5a89f56e0d5b92ab729602a0de.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x10979a67a8a1db7bcb3ed19f93a6537c2400a50b.sol,249,/bdata2/sc/dataset/mainnet/0x10979a67a8a1db7bcb3ed19f93a6537c2400a50b.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x10979a67a8a1db7bcb3ed19f93a6537c2400a50b.sol,253,/bdata2/sc/dataset/mainnet/0x10979a67a8a1db7bcb3ed19f93a6537c2400a50b.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x2409ACA2fd94FfA91C0Be4768C33A589177f0486.sol,238,/bdata2/sc/dataset/mainnet/0x2409ACA2fd94FfA91C0Be4768C33A589177f0486.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x2409ACA2fd94FfA91C0Be4768C33A589177f0486.sol,242,/bdata2/sc/dataset/mainnet/0x2409ACA2fd94FfA91C0Be4768C33A589177f0486.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xe9dbeeda34ee95817d0e01c38a9a052413a86f6d.sol,926,/bdata2/sc/dataset/mainnet/0xe9dbeeda34ee95817d0e01c38a9a052413a86f6d.sol,SOLIDITY_TX_ORIGIN,2,31,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xff743a38efcf6f46fc0768b46a5bdc264f7e92b3.sol,413,/bdata2/sc/dataset/mainnet/0xff743a38efcf6f46fc0768b46a5bdc264f7e92b3.sol,SOLIDITY_TX_ORIGIN,2,35,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0xff743a38efcf6f46fc0768b46a5bdc264f7e92b3.sol,453,/bdata2/sc/dataset/mainnet/0xff743a38efcf6f46fc0768b46a5bdc264f7e92b3.sol,SOLIDITY_TX_ORIGIN,2,35,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0x5ebac8dbfbba22168471b0f914131d1976536a25.sol,1135,/bdata2/sc/dataset/mainnet/0x5ebac8dbfbba22168471b0f914131d1976536a25.sol,SOLIDITY_TX_ORIGIN,2,30,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x5ebac8dbfbba22168471b0f914131d1976536a25.sol,1136,/bdata2/sc/dataset/mainnet/0x5ebac8dbfbba22168471b0f914131d1976536a25.sol,SOLIDITY_TX_ORIGIN,2,49,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x5ebac8dbfbba22168471b0f914131d1976536a25.sol,1140,/bdata2/sc/dataset/mainnet/0x5ebac8dbfbba22168471b0f914131d1976536a25.sol,SOLIDITY_TX_ORIGIN,2,16,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xc4b4fcabb9eb7527e23225f4195ef8a649109b17.sol,1368,/bdata2/sc/dataset/mainnet/0xc4b4fcabb9eb7527e23225f4195ef8a649109b17.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.14,SWC-115
/bdata2/sc/dataset/mainnet/0xc4b4fcabb9eb7527e23225f4195ef8a649109b17.sol,1379,/bdata2/sc/dataset/mainnet/0xc4b4fcabb9eb7527e23225f4195ef8a649109b17.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.14,SWC-115
/bdata2/sc/dataset/mainnet/0xe05e46b395146782a2647b937c29b7529be1232f.sol,1344,/bdata2/sc/dataset/mainnet/0xe05e46b395146782a2647b937c29b7529be1232f.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xBcFa22a36E555c507092FF16c1af4cB74B8514C8.sol,184,/bdata2/sc/dataset/mainnet/0xBcFa22a36E555c507092FF16c1af4cB74B8514C8.sol,SOLIDITY_TX_ORIGIN,2,24,0.8.13,SWC-115
/bdata2/sc/dataset/mainnet/0x2f6098bd3088e280f1c733d1d54188df9c72b6df.sol,1344,/bdata2/sc/dataset/mainnet/0x2f6098bd3088e280f1c733d1d54188df9c72b6df.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x8393E4fd19623660074dDd66576Ec071F2D91292.sol,1127,/bdata2/sc/dataset/mainnet/0x8393E4fd19623660074dDd66576Ec071F2D91292.sol,SOLIDITY_TX_ORIGIN,2,32,0.8.6,SWC-115
/bdata2/sc/dataset/mainnet/0x9eF81BD443672eA5F4BED3BB3581A0Fd49a8544c.sol,1238,/bdata2/sc/dataset/mainnet/0x9eF81BD443672eA5F4BED3BB3581A0Fd49a8544c.sol,SOLIDITY_TX_ORIGIN,2,32,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0x7CC17CAaFA8C29099Af13D4686167A35cf1389c6.sol,1018,/bdata2/sc/dataset/mainnet/0x7CC17CAaFA8C29099Af13D4686167A35cf1389c6.sol,SOLIDITY_TX_ORIGIN,2,28,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x3513f932001abc4095ecbf04075bc21b51a07da6.sol,1173,/bdata2/sc/dataset/mainnet/0x3513f932001abc4095ecbf04075bc21b51a07da6.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x8ab0f368399d4bea29594bd3c9ce12e73a50231a.sol,899,/bdata2/sc/dataset/mainnet/0x8ab0f368399d4bea29594bd3c9ce12e73a50231a.sol,SOLIDITY_TX_ORIGIN,2,35,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x8ab0f368399d4bea29594bd3c9ce12e73a50231a.sol,906,/bdata2/sc/dataset/mainnet/0x8ab0f368399d4bea29594bd3c9ce12e73a50231a.sol,SOLIDITY_TX_ORIGIN,2,34,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x33b2734cefccf84b651eb84ea2067462202c57b7.sol,233,/bdata2/sc/dataset/mainnet/0x33b2734cefccf84b651eb84ea2067462202c57b7.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x33b2734cefccf84b651eb84ea2067462202c57b7.sol,237,/bdata2/sc/dataset/mainnet/0x33b2734cefccf84b651eb84ea2067462202c57b7.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xCb840697aC807329C5AaaC3038D85DD67ab63983.sol,74,/bdata2/sc/dataset/mainnet/0xCb840697aC807329C5AaaC3038D85DD67ab63983.sol,SOLIDITY_TX_ORIGIN,2,12,0.8.13,SWC-115
/bdata2/sc/dataset/mainnet/0x28db7aa476d8e2e54e74b41a82c7aca461ad2f79.sol,1344,/bdata2/sc/dataset/mainnet/0x28db7aa476d8e2e54e74b41a82c7aca461ad2f79.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xc750adefc7b147d06dc6e70082a51c689f915057.sol,408,/bdata2/sc/dataset/mainnet/0xc750adefc7b147d06dc6e70082a51c689f915057.sol,SOLIDITY_TX_ORIGIN,2,35,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xc750adefc7b147d06dc6e70082a51c689f915057.sol,448,/bdata2/sc/dataset/mainnet/0xc750adefc7b147d06dc6e70082a51c689f915057.sol,SOLIDITY_TX_ORIGIN,2,35,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xc0d9061c05631675f83620aa391066cf2493d650.sol,225,/bdata2/sc/dataset/mainnet/0xc0d9061c05631675f83620aa391066cf2493d650.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xc0d9061c05631675f83620aa391066cf2493d650.sol,229,/bdata2/sc/dataset/mainnet/0xc0d9061c05631675f83620aa391066cf2493d650.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xdAb4B30dDf28c706EbaCaC5CA29Ce936d6DD10F6.sol,187,/bdata2/sc/dataset/mainnet/0xdAb4B30dDf28c706EbaCaC5CA29Ce936d6DD10F6.sol,SOLIDITY_TX_ORIGIN,2,16,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0xdAb4B30dDf28c706EbaCaC5CA29Ce936d6DD10F6.sol,191,/bdata2/sc/dataset/mainnet/0xdAb4B30dDf28c706EbaCaC5CA29Ce936d6DD10F6.sol,SOLIDITY_TX_ORIGIN,2,18,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0x1934519d30406c3bb94f5a85687559a78f884981.sol,1344,/bdata2/sc/dataset/mainnet/0x1934519d30406c3bb94f5a85687559a78f884981.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x81a459c9f94D60019adC9D370d6A06f7E4e324Fa.sol,353,/bdata2/sc/dataset/mainnet/0x81a459c9f94D60019adC9D370d6A06f7E4e324Fa.sol,SOLIDITY_TX_ORIGIN,2,36,0.7.6,SWC-115
/bdata2/sc/dataset/mainnet/0x81a459c9f94D60019adC9D370d6A06f7E4e324Fa.sol,354,/bdata2/sc/dataset/mainnet/0x81a459c9f94D60019adC9D370d6A06f7E4e324Fa.sol,SOLIDITY_TX_ORIGIN,2,28,0.7.6,SWC-115
/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,458,/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,SOLIDITY_TX_ORIGIN,2,76,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,461,/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,SOLIDITY_TX_ORIGIN,2,24,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,463,/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,SOLIDITY_TX_ORIGIN,2,56,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,465,/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,SOLIDITY_TX_ORIGIN,2,24,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,467,/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,SOLIDITY_TX_ORIGIN,2,53,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,469,/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,SOLIDITY_TX_ORIGIN,2,24,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,478,/bdata2/sc/dataset/mainnet/0x8c9d0e9d27fB15a96Cd8Ad714929502F4f1995Bf.sol,SOLIDITY_TX_ORIGIN,2,105,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xf7D0649139D8b14729E35c580c4c4236Ad3669c2.sol,382,/bdata2/sc/dataset/mainnet/0xf7D0649139D8b14729E35c580c4c4236Ad3669c2.sol,SOLIDITY_TX_ORIGIN,2,36,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0x44DaE919381107fA6c5B6185978d99F0B1DcA9DB.sol,187,/bdata2/sc/dataset/mainnet/0x44DaE919381107fA6c5B6185978d99F0B1DcA9DB.sol,SOLIDITY_TX_ORIGIN,2,16,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0x44DaE919381107fA6c5B6185978d99F0B1DcA9DB.sol,191,/bdata2/sc/dataset/mainnet/0x44DaE919381107fA6c5B6185978d99F0B1DcA9DB.sol,SOLIDITY_TX_ORIGIN,2,18,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0x38C73d0829158870B002Ad8C212cc21eff1Be822.sol,240,/bdata2/sc/dataset/mainnet/0x38C73d0829158870B002Ad8C212cc21eff1Be822.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x38C73d0829158870B002Ad8C212cc21eff1Be822.sol,244,/bdata2/sc/dataset/mainnet/0x38C73d0829158870B002Ad8C212cc21eff1Be822.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x05bA660296914719f089a36F933752FDb0D1ba16.sol,1056,/bdata2/sc/dataset/mainnet/0x05bA660296914719f089a36F933752FDb0D1ba16.sol,SOLIDITY_TX_ORIGIN,2,28,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xafbd523d4eab07347f60e21a9be5d648b3ff11c4.sol,232,/bdata2/sc/dataset/mainnet/0xafbd523d4eab07347f60e21a9be5d648b3ff11c4.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
