address,vulnerability,compiler,SWC_ID,tools
0x068057ed7e9e0d074ef6f39a68278a8e4a9f8e8b,AccessibleSelfdestruct,4,SWC-106,ethainter
0x4ed184d6a9e449ecb984cb1fea7ed40db59439fd,AccessibleSelfdestruct,4,SWC-106,ethainter
0x954a0f8b9416aa6cdc2d12072b1fcb57397328ea,AccessibleSelfdestruct,8,SWC-106,ethainter
0xbc78a4d0f7f4b6b261b540faadd226b98d588ee1,AccessibleSelfdestruct,8,SWC-106,ethainter
0x2cbB98cc5d587087633614fA9d4Ea88C70A86821,AccessibleSelfdestruct,7,SWC-106,ethainter
0xE6C9Db562845aF046e3CA290b4110d8398ce71E9,Unprotected Selfdestruct,8,SWC-106,mythril
0xa4d5d3e56012C1eD8aba4bE246964962DC3F735f,Unprotected Selfdestruct,8,SWC-106,mythril
0xd393582bE148A45585aB202Fa7Cc789Fa5127223,Unprotected Selfdestruct,8,SWC-106,mythril
0x65e19f967b3f3cb6466110ad238039f5423e3177,Unprotected Selfdestruct,8,SWC-106,mythril
0xa92B177950F1460119940436515FD857C24494BC,Unprotected Selfdestruct,8,SWC-106,mythril
0xd489ffaeeb46b2d7e377850d45e1f8ca3350fc82,Unprotected Selfdestruct,8,SWC-106,mythril
0x537a021F3647a64A5a1FEFB7C4D5a5A6DCaE6b9f,Unprotected Selfdestruct,8,SWC-106,mythril
0xE637544390db79EdDE0a9CAF352ED0FfF7451bDB,Unprotected Selfdestruct,8,SWC-106,mythril
0x563eF9b1075628E62aDc657702517dEA72ca08d6,Unprotected Selfdestruct,8,SWC-106,mythril
0x827089C5Fc7653655c4080c660Cd8f755F818443,Unprotected Selfdestruct,8,SWC-106,mythril
0xD56F0EC66267958e08c91547c259cCAC006BF118,Unprotected Selfdestruct,8,SWC-106,mythril
0xc210f2ba1eF46B02AfDA6F52F7376D13649a6B82,Unprotected Selfdestruct,8,SWC-106,mythril
0x172f1dB6c58C524A1Ab616a1E65c19B5DF5545ae,Unprotected Selfdestruct,8,SWC-106,mythril
0x8e8Fd178A5FAE3A29F9CB1A06aBBBCFd5B83beb7,Unprotected Selfdestruct,8,SWC-106,mythril
0x287778F121F134C66212FB16c9b53eC991D32f5b,Unprotected Selfdestruct,8,SWC-106,mythril
0x3dF75BE8Fb0a6186BE9705cACaa6dD2a4Ec3e40C,Unprotected Selfdestruct,8,SWC-106,mythril
0x56eb74b9963bcbd6877ab4bf8e68dabbee13b2bb,Unprotected Selfdestruct,8,SWC-106,mythril
0xcc6838d8a61a4b29ea565d39c38b830f1491cb29,Unprotected Selfdestruct,8,SWC-106,mythril
0xf2c87782D6Eff0511e82007119BAC40e9ba86F69,Unprotected Selfdestruct,8,SWC-106,mythril
0xf8bb8F68b0A45DC315F3f7602a60cfb274B00951,Unprotected Selfdestruct,8,SWC-106,mythril
0xDB6C8cFDd7c1C0F8895CDBC01Dbf4A6D4B6d2a29,Unprotected Selfdestruct,8,SWC-106,mythril
0x9058aAbEdEfe652b1d85DBBAB48Dfa78db613C44,Unprotected Selfdestruct,8,SWC-106,mythril
0x86fdd4a6438d448a794a44abbe47d57590b3350d,Unprotected Selfdestruct,8,SWC-106,mythril
0x9935e12F0218E61c27D7f23eAC9A9D6881a078eC,Unprotected Selfdestruct,8,SWC-106,mythril
0x4704a7cBd4d913d1233765B70531D601b4384011,Unprotected Selfdestruct,8,SWC-106,mythril
0x05DFa8deac975d8Cf58fe85CAA7040a28C7f9F94,Unprotected Selfdestruct,8,SWC-106,mythril
0x08AC78B418fCB0DDF1096533856A757C28d430d7,Unprotected Selfdestruct,8,SWC-106,mythril
0xe06224593D9c860B2fBF39eEA3b9B8A85b77Fbc4,Unprotected Selfdestruct,8,SWC-106,mythril
0xe1804b756188F63f723d2FECc02988D0Cc1aB823,Unprotected Selfdestruct,8,SWC-106,mythril
0x254cA89a00d53ab61de2Ba5641DBDC01aE48aed4,Unprotected Selfdestruct,8,SWC-106,mythril
0xa052eD427EFa63B5bb87c409449a47e7C50317e3,Unprotected Selfdestruct,8,SWC-106,mythril
0x0CA4255b37DD083dBD48Ca74d575F46037992520,Unprotected Selfdestruct,8,SWC-106,mythril
0x910F73Fb8C0Bd15423c0D0BaD9F1ed95187a48fD,Unprotected Selfdestruct,8,SWC-106,mythril
0xd7a36cd4ce7ccc2f1376dc5c48bac84380a4f698,Unprotected Selfdestruct,8,SWC-106,mythril
0xb247cD4cab056800cCDa7cE1AFB781a8bFA9b57A,Unprotected Selfdestruct,8,SWC-106,mythril
0x6fe6b0eeeec7b05d663a99c0805e1a18fbdc6e59,Unprotected Selfdestruct,8,SWC-106,mythril
0x20b78854658011394c931ef2bf3ceea2fe62e7f0,Unprotected Selfdestruct,8,SWC-106,mythril
0x4a7dd38D2BcA817fb68165155F869ca4179d8060,Unprotected Selfdestruct,8,SWC-106,mythril
0x5ab0244a00a733f16e6b238b462bdf3538c698e1,Unprotected Selfdestruct,8,SWC-106,mythril
0x6F7cD7C0Dd3634E14bAB91FDF3bCE0a4315b3C59,Unprotected Selfdestruct,8,SWC-106,mythril
0x0a5e900E8261F826484BD96F0da564C5bB365Ffa,Unprotected Selfdestruct,8,SWC-106,mythril
0xdf24ed1250fbfa274316b50Bc9A009aFA8F61E16,Unprotected Selfdestruct,8,SWC-106,mythril
0x5612e490c9549486dF16b34EBfD0E8b6cF6a1717,Unprotected Selfdestruct,8,SWC-106,mythril
0x70907d840aBBc984Fd949311d2f005e6aC4a4D7a,Unprotected Selfdestruct,8,SWC-106,mythril
0x77A05c15f62F1fA6471D466001E21C1B189fcA9F,Unprotected Selfdestruct,8,SWC-106,mythril
0x331D7C3F6E710cB6cFE94c4Aa04AC3345AC00e00,Unprotected Selfdestruct,8,SWC-106,mythril
0x6D06C6c2BCeaEC31b0F8Cd68C594120dDCcCC427,Unprotected Selfdestruct,8,SWC-106,mythril
0xe35Fb12fE9796847751076aCf5ee7d124108612C,Unprotected Selfdestruct,8,SWC-106,mythril
0x683a0fd868857cc9F0f1dc9c7fDbE1be04506583,Unprotected Selfdestruct,8,SWC-106,mythril
0x5C7a9f4635AE4F95da2e45317311AAe255FB71B3,Unprotected Selfdestruct,8,SWC-106,mythril
0xe7F76594123683DE9178DE4496C553B50Ec95aBf,Unprotected Selfdestruct,8,SWC-106,mythril
0xD8a14d447AB6789F3bf1Eb763b6306db3FC3d666,Unprotected Selfdestruct,8,SWC-106,mythril
0xC3d89139508A3883775D3d1E62E2A0fea363b448,Unprotected Selfdestruct,8,SWC-106,mythril
0x837D6E7F469b3cC820B0a6Da25415D5aE0A861c4,Unprotected Selfdestruct,8,SWC-106,mythril
0x0304ca88ec05853c4fd1adf44c6f354fad927a83,Unprotected Selfdestruct,4,SWC-106,mythril
0x0821f459bfbe966bb93ad220ece6e1bdfcadeab3,Unprotected Selfdestruct,4,SWC-106,mythril
0x7daa6b6a7c761315c75cb080f3baa2c310a0c60f,Unprotected Selfdestruct,4,SWC-106,mythril
0x8382380e8956173ee437e0f70d406ce51fe37577,Unprotected Selfdestruct,4,SWC-106,mythril
0x34afa7ff9a8eb4d8e61145ca81e2d0dab7b03662,Unprotected Selfdestruct,4,SWC-106,mythril
0x9b2de3808e64a2a7ddfab46e991d9f354acde54d,Unprotected Selfdestruct,4,SWC-106,mythril
0x2a8c1742603cfa9ab2b300b6f0ffc46f49d35f32,Unprotected Selfdestruct,4,SWC-106,mythril
0x32abccbed2189733a77b24f9899dc26afe5d4c36,Unprotected Selfdestruct,4,SWC-106,mythril
0x2a37f3c4ce5ee6b1dbcdb593b21eee1c418ad403,Unprotected Selfdestruct,4,SWC-106,mythril
0xf41164ae20cd4b699aa4768af923c6db20264958,Unprotected Selfdestruct,4,SWC-106,mythril
0x7ee65fe55accd9430f425379851fe768270c6699,Unprotected Selfdestruct,4,SWC-106,mythril
0x711a1836b306d2eac12129c0b97da8931ee80fe2,Unprotected Selfdestruct,4,SWC-106,mythril
0xb6a5f50b5ce5909a9c75ce27fec96e5de393af61,Unprotected Selfdestruct,4,SWC-106,mythril
0xF97EadfA18A8771CC8084A34fCe441702ab085d9,Unprotected Selfdestruct,8,SWC-106,mythril
0x7308c48fe757f424c74bce3fe21951869a4ba072,Unprotected Selfdestruct,8,SWC-106,mythril
0x03B814BeaDBe50c186f747b779161EA1FFf70966,Unprotected Selfdestruct,8,SWC-106,mythril
0x6a84e7a0d6dbe26856f96da6c0036d1e9554a0c7,Unprotected Selfdestruct,8,SWC-106,mythril
0x76bcE5895946Cf7B6CFd6d8c4aB2E21E821f3Eda,Unprotected Selfdestruct,8,SWC-106,mythril
0xd58660cad6e1eeeaff48647c10fd49428e6277d9,Unprotected Selfdestruct,8,SWC-106,mythril
0xf13da8c414032414fd79088cd09cd89dde75be52,Unprotected Selfdestruct,8,SWC-106,mythril
0xbc78a4d0f7f4b6b261b540faadd226b98d588ee1,Unprotected Selfdestruct,8,SWC-106,mythril
0x556476930dd93a25a8439135b89e9d2ffbdc0fcf,Unprotected Selfdestruct,8,SWC-106,mythril
0x4EF77d2992D555CE3cE84A243732710DC2aee1D1,Unprotected Selfdestruct,8,SWC-106,mythril
0xb162a41d873e25efbca4a2de7f8f9cb680e5f68c,Unprotected Selfdestruct,8,SWC-106,mythril
0x02a9bc377328ae4cf44534d610cb6e971d77aec5,Unprotected Selfdestruct,8,SWC-106,mythril
0x01959bC17248faCBf3804FB58dc57652cF7B2C40,Unprotected Selfdestruct,8,SWC-106,mythril
0x4Ba70c8c32Cfac4967B7a6561758d2F4a6Ac3D3F,Unprotected Selfdestruct,7,SWC-106,mythril
0xec828053b92a3f1611ab9a3b4b0e3e8fc93a4561,Unprotected Selfdestruct,8,SWC-106,mythril
0x66bd31d0fbc8c2eba1519b8b0cd88059f43badcc,Unprotected Selfdestruct,8,SWC-106,mythril
0x954a0f8b9416aa6cdc2d12072b1fcb57397328ea,Unprotected Selfdestruct,8,SWC-106,mythril
0xa5055c3cf049effb8583b3eb2d4f86d6d62018f9,Unprotected Selfdestruct,8,SWC-106,mythril
0x174dC5e369993bE60A16657F32E24380fc8A709F,Unprotected Selfdestruct,8,SWC-106,mythril
0x4940628d4fd6974eab77ce3c126848f063e9555d,Unprotected Selfdestruct,8,SWC-106,mythril
0x15bff4f4571e90df5679e68a37db3df98fd42dea,Unprotected Selfdestruct,8,SWC-106,mythril
0x177fbb9ef16f4f740f51d5b2c691bbf9a2a06165,Unprotected Selfdestruct,8,SWC-106,mythril
0xe0191674ce01133a8927a54b3b091e897a1de460,Unprotected Selfdestruct,8,SWC-106,mythril
0xeD1ab1a509D5022814bdc750E0d2C4BCf1F5f971,Unprotected Selfdestruct,8,SWC-106,mythril
0xd0116f96E3d934738d7C9a92936B8879176B5137,Unprotected Selfdestruct,8,SWC-106,mythril
0x0efb1F2d371B4eE6748854CDFd20216C74f28c8A,Unprotected Selfdestruct,8,SWC-106,mythril
0xdbe96a79a64b3cb578e5d5a9c38aff9847cd5e88,Unprotected Selfdestruct,8,SWC-106,mythril
0x2eF1F5E299Cc202d0D20c2c5809015BD4b5A817F,Unprotected Selfdestruct,8,SWC-106,mythril
0x45AD1518625a9e75627c07C22198E7C6d10a457c,Unprotected Selfdestruct,8,SWC-106,mythril
0x92d3cbc1d06b5835f9dc1c0c9506959de84cd714,Unprotected Selfdestruct,8,SWC-106,mythril
0x65fD632B1F3Fd739F269ce6b074094485c66e152,Unprotected Selfdestruct,8,SWC-106,mythril
0x684a43f91a240ec243bd81a472382131055a1b9f,Unprotected Selfdestruct,8,SWC-106,mythril
0xEb1Ef7358A9C52c488cfF20B046DEDac8807C845,Unprotected Selfdestruct,8,SWC-106,mythril
0x46E1F8E746ee9037fA42b3a718dcE6c36CB3f16f,Unprotected Selfdestruct,8,SWC-106,mythril
0x9c7d1dc0d349ad5ed5224ba8511ba97c53b20202,Unprotected Selfdestruct,8,SWC-106,mythril
0xf6ddd14b0233320e1d5415ccf3b9545df2335670,Unprotected Selfdestruct,8,SWC-106,mythril
0x398f92eb965b9f742238d3938c87572463eb291c,Unprotected Selfdestruct,8,SWC-106,mythril
0xa0a907b90ffeda1326234d612d0cc2e63402d22b,Unprotected Selfdestruct,8,SWC-106,mythril
0xc0FC0f5Ba156E16217F8C7f400AEc0a658419C13,Unprotected Selfdestruct,8,SWC-106,mythril
0xCb50a91C0f12f439b8bf11E9474B9c1ED62Bf7a3,Unprotected Selfdestruct,8,SWC-106,mythril
0x1b54e8b6073ac7382c42830BE715466aDA11Cf37,Unprotected Selfdestruct,8,SWC-106,mythril
0x3e3ae6472f14066f3c7a393e9664ddc75d0133e6,Unprotected Selfdestruct,8,SWC-106,mythril
0xa704FBBe2f7ea8eF45a8280f6Bf96939eBC73252,Unprotected Selfdestruct,8,SWC-106,mythril
0x2de5e45d2cd13b976bbb88bc23f8ffd55a8af0ae,Unprotected Selfdestruct,8,SWC-106,mythril
0xeecd376026335261c89faD40D89625391b1eFF6a,Unprotected Selfdestruct,8,SWC-106,mythril
0xf3cAdb0b3255544c6C37B797ff85D955121FdbB0,Unprotected Selfdestruct,8,SWC-106,mythril
0xe3457797c543AD91bd36023d2EE600305ee89195,Unprotected Selfdestruct,8,SWC-106,mythril
0x6682d90e4d291056df976ec102e27d69210ef036,Unprotected Selfdestruct,4,SWC-106,mythril
0xa26665a15a6bab711ed0aa9667a338a2230c4ad4,Unprotected Selfdestruct,4,SWC-106,mythril
0x0033fb5561719b8b697b604466d6d39308c58191,Unprotected Selfdestruct,4,SWC-106,mythril
0xa2cc011e7b1baa8fc99e654e0383b691d884ca47,Unprotected Selfdestruct,4,SWC-106,mythril
0x2f976a5382c0c6214b3d8fe6bdc5379edd35d9d4,Unprotected Selfdestruct,4,SWC-106,mythril
0x8ad5b423096548ff65f4fc3c8bca404dea8c66eb,Unprotected Selfdestruct,4,SWC-106,mythril
0x900448f2f4c0dc2805d1183a6f947f38d5db79ee,Unprotected Selfdestruct,4,SWC-106,mythril
0xf3319a43b922e2ee5c33fb83b8a860344d8279bb,Unprotected Selfdestruct,4,SWC-106,mythril
0x633d4a2a8d5f498dfbb8a9f59230f0a9d1446df4,Unprotected Selfdestruct,4,SWC-106,mythril
0xee3dc775669d2415cad8b5b424e6c97ad60ebef5,Unprotected Selfdestruct,4,SWC-106,mythril
0xf7f6b7164fb3ab456715d2e8b84e8baac8bd09a9,Unprotected Selfdestruct,4,SWC-106,mythril
0x31fc37ccafa5ce3986eb4ba758300a67a2283294,Unprotected Selfdestruct,4,SWC-106,mythril
0x7601f182e33c26248ccc733ec3f44f5c22f0f626,Unprotected Selfdestruct,4,SWC-106,mythril
0xb6b2ab99f9d4090c722dfe18e3a85a732e74d081,Unprotected Selfdestruct,4,SWC-106,mythril
0x4f3afec4e5a3f2a6a1a411def7d7dfe50ee057bf,Unprotected Selfdestruct,4,SWC-106,mythril
0xfa1d63b87f40c92d27bfb255419c1ea8c49086de,Unprotected Selfdestruct,4,SWC-106,mythril
0x2733fc7f6a5d5be13b1ffbcfcbcba83241e819c6,Unprotected Selfdestruct,4,SWC-106,mythril
0xbb246ee3fa95b88b3b55a796346313738c6e0150,Unprotected Selfdestruct,4,SWC-106,mythril
0x59004a80a03dc611377866317f50988a9eefc3d7,Unprotected Selfdestruct,4,SWC-106,mythril
0x99eec5172b0b0eb20af41bb7999f4143fa323bda,Unprotected Selfdestruct,4,SWC-106,mythril
0xA4d17AB1eE0efDD23edc2869E7BA96B89eEcf9AB,Unprotected Selfdestruct,4,SWC-106,mythril
0xc39f7bb97b31102c923daf02ba3d1bd16424f4bb,Unprotected Selfdestruct,4,SWC-106,mythril
0x013620bf5142f9d8487e92c1d514c38e1b086613,Unprotected Selfdestruct,4,SWC-106,mythril
0xa8bcd424a65c3667b7527724ec43ade5e71bf62b,Unprotected Selfdestruct,4,SWC-106,mythril
0xfd6ecfe1cc8cc5a0e49961b34c20ba6577c60df8,Unprotected Selfdestruct,4,SWC-106,mythril
0x78b6c25a41ad97290b1c17366bc1f22f963cb993,Unprotected Selfdestruct,4,SWC-106,mythril
0x10c0be5becdfafa53a2b20a987f7d55f24cb2011,Unprotected Selfdestruct,4,SWC-106,mythril
0xd87d3d9fb80a5f009b3812b536256b6f457176b1,Unprotected Selfdestruct,4,SWC-106,mythril
0x69f3a512bae099fd1f066ea732235bca747fd50b,Unprotected Selfdestruct,7,SWC-106,mythril
0x20a76218751405ac594e588d15891220d70f11b6,Unprotected Selfdestruct,8,SWC-106,mythril
0x096288961eaaB6D3b7B23bd144Fe34D98b3579b3,Unprotected Selfdestruct,8,SWC-106,mythril
0x3420aebab3162ca219c916ebacb3495a954b5e55,Unprotected Selfdestruct,4,SWC-106,mythril
0x76e40b2d939f387e4e5b9ae78b8c70ca64a28d08,Unprotected Selfdestruct,5,SWC-106,mythril
0x3675357f253ee776012f7bf398151d1d683336fb,Unprotected Selfdestruct,4,SWC-106,mythril
0xa714169549d0624d32bce5dccba358d36350358f,Unprotected Selfdestruct,4,SWC-106,mythril
0xbc1bcc29edf605095bf4fe7a953b7c115ecc8cad,Unprotected Selfdestruct,4,SWC-106,mythril
0x70ae24f65c46f3fcb9a4def6ac7f7ef11de852f8,Unprotected Selfdestruct,4,SWC-106,mythril
0xb4379689bc570e5e2a415fcc700fd562cec0f123,Unprotected Selfdestruct,4,SWC-106,mythril
0xa1a2d71e0061bd1668e184f9e2d2fb7da05ac934,Unprotected Selfdestruct,5,SWC-106,mythril
0x58ea969c48d5d12dad1210d8482af7f69d53f6fe,Unprotected Selfdestruct,4,SWC-106,mythril
0x174c4750e14636310955CCD279930294271545a8,Unprotected Selfdestruct,6,SWC-106,mythril
0x8adfe445750937cefe42d9fb428563d61ea1aa02,Unprotected Selfdestruct,4,SWC-106,mythril
0x3bcaf56923335062e8f272d011efd2e40fa42147,Unprotected Selfdestruct,4,SWC-106,mythril
0x29d6cf436c893c7e44ea926411d5fd4dd763d9b3,Unprotected Selfdestruct,4,SWC-106,mythril
0x0c37786bd4065caa126b802e9be301b06eb6bd3d,Unprotected Selfdestruct,4,SWC-106,mythril
0xdccc53ca8263e79548aff6aa81ccf1c42e2c1a89,Unprotected Selfdestruct,4,SWC-106,mythril
0xe75df3c68906f6adbe17e87d4e22509fde24c339,Unprotected Selfdestruct,4,SWC-106,mythril
0xc9fa463601029c4af85e1ff6b125cf3e4c1aba1e,Unprotected Selfdestruct,4,SWC-106,mythril
0x64cbf43c40448ac0afe21a3dd3530140d3503d91,Unprotected Selfdestruct,6,SWC-106,mythril
0x5F1E78f12025d8D05920134F4a64DDBDdaa924BE,Unprotected Selfdestruct,4,SWC-106,mythril
0x4c278bf25b7dae52e2179dd76ff9fb45d18a1510,Unprotected Selfdestruct,7,SWC-106,mythril
0xdb4166b807f9a918e560a814f806288b86da3743,Unprotected Selfdestruct,5,SWC-106,mythril
0x885798cF70ABc1BAA7374020cF225645eB5eF41f,Unprotected Selfdestruct,8,SWC-106,mythril
0xcA49e64FE1FE8be40ED30F682edA1b27a6c8611c,Unprotected Selfdestruct,8,SWC-106,mythril
0xE9c36BeFD76B3c236AEE5a0F04d4Fc27D243fEAf,Unprotected Selfdestruct,8,SWC-106,mythril
0x3788B4Db5e99fF555e22a08241EB3cFc3a0ac149,Unprotected Selfdestruct,8,SWC-106,mythril
0x08dc9908c01b54c3c28fa56012bf0e8450adc4d8,Unprotected Selfdestruct,4,SWC-106,mythril
0x032de41b6677cf4f6a40859d50a7e986e3119284,Unprotected Selfdestruct,4,SWC-106,mythril
0x7602ecd2f8ec584c23fc882f1ab572df828445a9,Unprotected Selfdestruct,4,SWC-106,mythril
0x25880982dcf61796e426280493a47a14c244368e,Unprotected Selfdestruct,4,SWC-106,mythril
0x6f6bdef147849fa7a673828fbf07fd12813d085b,Unprotected Selfdestruct,4,SWC-106,mythril
0x188FeeA922ad29cB0bBE59cfDE71Bc2e1682DeFD,Unprotected Selfdestruct,5,SWC-106,mythril
0xc947fa28527a06cee53614e1b77620c1b7d3a75d,Unprotected Selfdestruct,5,SWC-106,mythril
0xf106ec891045d0608dfc85d736cada0c747d35bc,Unprotected Selfdestruct,4,SWC-106,mythril
0xE487FcbE4FDCaD0Fa36Ff1B4ad8b8be5D1d31d87,Unprotected Selfdestruct,8,SWC-106,mythril
0x8EfbD976709c2bD46bdaf0c3Db83E875F1451BAE,Unprotected Selfdestruct,8,SWC-106,mythril
0x7dDA9F944c3Daf27fbe3B8f27EC5f14FE3fa94BF,Unprotected Selfdestruct,8,SWC-106,mythril
0xd891f499260aF046B4d4324cBEB84d02a6D61195,Unprotected Selfdestruct,8,SWC-106,mythril
0xaf591afeCbAa4026Be377AA3cF02dA366f18DE07,Unprotected Selfdestruct,8,SWC-106,mythril
0xEf78B55bD7bC090F809535f3B32Bcf1E050815df,Unprotected Selfdestruct,8,SWC-106,mythril
0x48fE4B97004E21E2cE7123D5C215c4eA4D9B4eDB,Unprotected Selfdestruct,7,SWC-106,mythril
0xe886BDA225fd59a6723A08a6962C54Fc722a785a,Unprotected Selfdestruct,8,SWC-106,mythril
0x8ACCaf4e0054AD73789A3ebF344c3061804c29D8,Unprotected Selfdestruct,8,SWC-106,mythril
0x924d8d3b280c5da7cf2b303d0cbc267a0d52cd34,Unprotected Selfdestruct,8,SWC-106,mythril
0x58968F993DE0F33c517b26a2f4344F63037B2503,Unprotected Selfdestruct,8,SWC-106,mythril
0x0e1c7b6b1ccd6385412a72ac4bacd98e277ef602,Unprotected Selfdestruct,8,SWC-106,mythril
0xb97fd8b99d4e1ec87b0d518f6a0283b23ac10e8f,Unprotected Selfdestruct,8,SWC-106,mythril
0x19aabfec2084e0147b7416f70ee8e759c38ff9fa,Unprotected Selfdestruct,4,SWC-106,mythril
0xfcd1d5e08e4903468a4227de58312fbe50cfa302,Unprotected Selfdestruct,7,SWC-106,mythril
0x66DC6444CdC099153f89332e0d4C87af5C966A75,Unprotected Selfdestruct,8,SWC-106,mythril
0x246cb0FD058C4eB4c42889BAf29024DE0c264c2A,Unprotected Selfdestruct,8,SWC-106,mythril
0x575C0Cfe52016B4CfeFb3134Bc6A3eEEf7718B07,Unprotected Selfdestruct,8,SWC-106,mythril
0xd83e4ee2a45a4fcf881e299011a0d490dbe9650c,Unprotected Selfdestruct,7,SWC-106,mythril
0xdf99b0b58ff145a0c28acf93447ae8d824fe2e07,Unprotected Selfdestruct,8,SWC-106,mythril
0x28D4F5166A3746215D17ADe5173887AcD1c4CD17,Unprotected Selfdestruct,7,SWC-106,mythril
0x06fCe0DAB5b26e503E1C4Db48aa165DcaAAa6E11,Unprotected Selfdestruct,8,SWC-106,mythril
0x946f73a7446ff9e46e8b20b3aa2231427a7cab73,Unprotected Selfdestruct,8,SWC-106,mythril
0x71d5be5FaAeEF9Ed6575A44D96F703030225A0b5,Unprotected Selfdestruct,8,SWC-106,mythril
0xf3E331Ef2E9bDa503362562A9a10bb66b4AE834f,Unprotected Selfdestruct,6,SWC-106,mythril
0xAc2b6CED00383473cDa4D3f823c36f8e0Cc9D4f3,Unprotected Selfdestruct,4,SWC-106,mythril
0xEd9938294aCF9EE52D097133CA2cAafF0C804F16,Unprotected Selfdestruct,8,SWC-106,mythril
0x58bf63399994f52fbe749ec41889e87dfded4c8e,Unprotected Selfdestruct,4,SWC-106,mythril
0x0781B7b8b8BAe26551B41ff7B628A51c7f71c065,Unprotected Selfdestruct,7,SWC-106,mythril
0x783D396B890a218457B1d8F0e87B727F1B5C6106,Unprotected Selfdestruct,7,SWC-106,mythril
0x6Bb48580977e2aBfD6c70B522204EFbe828a9428,Unprotected Selfdestruct,8,SWC-106,mythril
0x14fcCa8192ac4Dd32EB6067bC31Af88f32183e74,Unprotected Selfdestruct,7,SWC-106,mythril
0x0d7B5C0d3BC6c1ccc6AEFaa26A084134D6f2a7Da,Unprotected Selfdestruct,8,SWC-106,mythril
0x0C8b540B5445a6B9e9EBa2b43e957a590a91df62,Unprotected Selfdestruct,8,SWC-106,mythril
0xC5379a785a7cE010f54c35484d83FA7f462f8a3B,Unprotected Selfdestruct,8,SWC-106,mythril
0xa9Ca5559cCF6F1Fc946e7dB2a85F6732Bf16D72D,Unprotected Selfdestruct,8,SWC-106,mythril
0xf8B5Fa117f492608b8f16AAE84C69175ead6A38d,Unprotected Selfdestruct,8,SWC-106,mythril
0x3315377248A7B3fB169a87ca90A8FeA0F25521f8,Unprotected Selfdestruct,7,SWC-106,mythril
0xd87eaad7afb256c69526a490f402a658f12246fd,Unprotected Selfdestruct,4,SWC-106,mythril
0xaf531dc0b3b1151af48f3d638eeb6fe6acdfd59f,Unprotected Selfdestruct,4,SWC-106,mythril
0xfc3c1c0550188c649f70e78787c8cd9ff9d3b8d4,Unprotected Selfdestruct,4,SWC-106,mythril
0x92a06f3ed11af181d832bb474d017906acb8c299,Unprotected Selfdestruct,4,SWC-106,mythril
0x56ef98199fb28abdccd3b408885ce7168c9fa9fe,Unprotected Selfdestruct,4,SWC-106,mythril
0x803838b44a07b1948abb8373c1eabe3e0152b726,Unprotected Selfdestruct,4,SWC-106,mythril
0xaafd4fc990ffa78ced015d77f04cc65842a3e78a,Unprotected Selfdestruct,4,SWC-106,mythril
0x44731a7649df116b65a805d82f25bc954f97fb38,Unprotected Selfdestruct,4,SWC-106,mythril
0xbae339b730cb3a58eff2f2f2fa4af579332c3e1c,Unprotected Selfdestruct,4,SWC-106,mythril
0x9bf79d314da6371a36ede8efd0aad1ce617ff4b1,Unprotected Selfdestruct,4,SWC-106,mythril
0x75e494f8a92ad1daa4fd6e78cbac33f84c2f25b9,Unprotected Selfdestruct,4,SWC-106,mythril
0xb8842b95a9c0cdbd4c0d6e0319b8d46792830677,Unprotected Selfdestruct,4,SWC-106,mythril
0xf24f5ce1b6c60077ba50906ccc1674d0b38dede9,Unprotected Selfdestruct,4,SWC-106,mythril
0x253526a4c4da7f77166033481f14ccc2ca18a606,Unprotected Selfdestruct,4,SWC-106,mythril
0x5c8546a7b86ba30202c09a84f5a72644a2a4f7ba,Unprotected Selfdestruct,4,SWC-106,mythril
0x197803b104641fbf6e206a425d9dc35dadc4f62f,Unprotected Selfdestruct,4,SWC-106,mythril
0xdfe639317f8e7653fd72abeac1900f94952152b2,Unprotected Selfdestruct,4,SWC-106,mythril
0x50f9220ca9736481375f1f069001b38db32a3897,Unprotected Selfdestruct,4,SWC-106,mythril
0x365026fa78F6F78C18dcFA7DA746d0579Ff1D38B,Unprotected Selfdestruct,4,SWC-106,mythril
0x870ed69ed12430c6a3d4abdb30c7eeb1918c62b1,Unprotected Selfdestruct,4,SWC-106,mythril
0x356151335ac1b98349a535d894307a6c8f8e3fae,Unprotected Selfdestruct,4,SWC-106,mythril
0x21a755560e746289b60b9db3237a556097de01f8,Unprotected Selfdestruct,8,SWC-106,mythril
0x791b38ff1efe6fd71bcfb5af1b684bc72156f589,Unprotected Selfdestruct,8,SWC-106,mythril
0xb14226c3FD41e9B1FF85b4f7144CB4096a5D1Ec9,Unprotected Selfdestruct,8,SWC-106,mythril
0x4F4495243837681061C4743b74B3eEdf548D56A5,Unprotected Selfdestruct,8,SWC-106,mythril
0x3aB9fE3bFAAC384ECD5626543c2c5c68bb4CdfAf,Unprotected Selfdestruct,8,SWC-106,mythril
0x2ce940bef8337090321e998cdc7c3a408720739a,Unprotected Selfdestruct,4,SWC-106,mythril
0xbaa12e5f0c7183261f0d4ba3a7c7a48526eaf016,Unprotected Selfdestruct,8,SWC-106,mythril
0xB1977127Ad3B1bEB4343aF09B1dd9C6d8EE100ea,Unprotected Selfdestruct,7,SWC-106,mythril
0x7cc4bcdf067c37bae72cee8bf9ce76dbd06d4603,Unprotected Selfdestruct,4,SWC-106,mythril
0x70fb60eddf3cda5ad60be93483c17e6937423f28,Unprotected Selfdestruct,8,SWC-106,mythril
